index, number
8962,(1.0093164686963303e-15+4.9444947150308923e-17j)
8963,(3.3205718570297437e-15+9.362335616641545e-16j)
8964,(-2.14595514055188e-15-3.403556938314801e-16j)
8965,(1.504959963034015e-15-4.087173140354756e-16j)
8966,(-6.068787337197274e-15-8.5875657038255e-16j)
8967,(1.6270227206724387e-16-8.46517464058919e-16j)
8968,(-6.922303705289635e-15+2.03322345026263e-15j)
8969,(-1.8274983413697156e-14+1.1881100084244516e-15j)
8970,(3.108764903014708e-15-1.510215327881076e-16j)
8971,(-1.5374972533747276e-15-9.208549045864565e-16j)
8972,(5.50199859276299e-16-1.7383906972047986e-16j)
8973,(-3.1310502631998062e-15+7.221915404511453e-16j)
8974,(-4.964096147568858e-15+1.1056710371335267e-16j)
8975,(-9.815607881917937e-15-3.416397017247742e-16j)
8976,(-7.151461194844453e-15-5.495257733407461e-16j)
8977,(2.0924303556852802e-15+5.075633262410865e-16j)
8978,(1.026873180518937e-14+5.150582080876536e-16j)
8979,(-1.3921342357170675e-15+2.0603965743778994e-16j)
8980,(7.401938714042887e-15-3.7067230205056883e-16j)
8981,(-6.574955009191055e-15-2.2774926519170344e-16j)
8982,(-7.241614782634774e-15-3.410348070851678e-16j)
8983,(1.2363577149079426e-15-1.741099863578037e-16j)
8984,(-4.478411815630713e-15-1.0823267341646119e-15j)
8985,(-9.100369382754185e-15-5.414907261254943e-16j)
8986,(-4.79876171645478e-15+3.179357676897363e-15j)
8987,(-2.6795438657066405e-15-8.787637584203782e-16j)
8988,(-6.045176923325158e-15-1.331828638491352e-15j)
8989,(-1.12840482940596e-15+2.2283898822188905e-16j)
8990,(-7.37795882334101e-15+4.696192814209907e-16j)
8991,(4.678063244341741e-15+3.187234848431324e-16j)
8992,(-2.590492530449263e-15-1.1353447000335857e-15j)
8993,(1.0791946501511158e-14+1.901320636531992e-16j)
8994,(1.0876949181954908e-14-4.1873007083544417e-16j)
8995,(-4.861187987054269e-15-6.528419679624879e-16j)
8996,(6.566752285645595e-15-2.8098550253478243e-16j)
8997,(9.565043338580227e-15+2.881265363774073e-16j)
8998,(4.101002687390744e-15+2.73788443365192e-16j)
8999,(-9.897890861648387e-16+1.1263999350266437e-15j)
9000,(-1.3686259440670125e-15-1.2050120856003595e-16j)
9001,(-4.672337413205681e-15-4.541351427739909e-16j)
9002,(-3.9636125282407014e-15+3.554663704154942e-16j)
9003,(9.25643608615574e-16+2.618626814430374e-15j)
9004,(6.5690613569952754e-15-7.612605430830557e-16j)
9005,(-4.068841482836992e-15+5.735914058635182e-16j)
9006,(-3.8071740202095196e-16-6.73473002444336e-16j)
9007,(-2.221956030685858e-15+6.737178341236709e-16j)
9008,(-6.685923939838526e-15+4.2539233598469865e-17j)
9009,(-1.127831930266073e-14+1.5465351163493712e-15j)
9010,(2.5697547251917436e-16+3.9658680688673656e-16j)
9011,(-1.5021564704472002e-16+8.692317393241716e-16j)
9012,(5.579492953510598e-15+2.249051245308481e-16j)
9013,(1.3853698265098973e-16-4.748766736726314e-17j)
9014,(-1.2923980255884228e-14-2.1074588069563683e-15j)
9015,(4.3357209531779475e-15+1.1241036557008654e-15j)
9016,(-2.3224209635124547e-15+7.330097772865586e-16j)
9017,(3.891397145462129e-15+1.5165633766340517e-16j)
9018,(3.974394383380015e-15+3.958743223080657e-16j)
9019,(-5.371037493185194e-17+6.645669081723823e-16j)
9020,(-1.788292527970375e-15-1.2715123346443251e-15j)
9021,(1.3673013635681653e-14-5.430313379312079e-16j)
9022,(7.533113131981496e-15-1.7835383629039276e-16j)
9023,(-1.7299661323438275e-15-1.4608441835884099e-15j)
9024,(5.4074829940378e-15-1.836315019706978e-15j)
9025,(1.142826441536985e-16+1.0121279687369648e-15j)
9026,(-9.54319292611547e-15+2.7159039092008735e-16j)
9027,(-3.597384181776576e-15-4.193396709765325e-16j)
9028,(4.831810631445522e-15+2.423107757081646e-15j)
9029,(-8.0502558958373e-15-3.5710819472556114e-16j)
9030,(9.534118033100703e-15+1.4593845086184626e-15j)
9031,(-3.849755720810333e-16+3.0231078191896187e-16j)
9032,(3.1028486900219317e-15-3.9779726558869965e-16j)
9033,(6.83665622032883e-15-9.872352306626105e-16j)
9034,(1.3613776467627027e-15+3.7026576054850734e-16j)
9035,(2.9351139864849027e-16-1.115846472590126e-16j)
9036,(-1.0487135790921189e-14+8.030930507918918e-17j)
9037,(-3.023112138488078e-15-1.5264894268979904e-15j)
9038,(-3.0510104518387446e-15-3.2220037190672515e-16j)
9039,(3.6927682283375985e-15-3.8438441992339316e-16j)
9040,(7.187566548439608e-18-3.5355488452074137e-16j)
9041,(5.027726662642595e-15-2.970154427099669e-15j)
9042,(-1.3296060839490087e-15+2.280480902369247e-15j)
9043,(-4.2035563605043936e-15-4.2064093643006913e-16j)
9044,(1.5467914944459487e-14-1.4478979539782316e-15j)
9045,(9.559743684273283e-15-1.2898861685912167e-15j)
9046,(-3.996972323188964e-15+1.3376110510534297e-17j)
9047,(-1.2387472119269369e-14-3.583819827697743e-16j)
9048,(-4.178552965189311e-15-6.194474785381029e-15j)
9049,(1.0147228381081544e-14-2.671428900852887e-16j)
9050,(-7.212151908297013e-15-2.6980233154001637e-16j)
9051,(-1.2593286951983624e-15+1.402548746561647e-16j)
9052,(-6.4676557376367785e-15+4.186093622692669e-16j)
9053,(-5.114758277741527e-16-3.108420540596856e-15j)
9054,(1.1026880042454436e-15-5.597348878404231e-16j)
9055,(7.359521114073079e-15-3.4011031497376846e-16j)
9056,(-8.882689553507938e-15-1.55368786506923e-16j)
9057,(-1.5241585037563245e-14-7.320725962589495e-17j)
9058,(-4.91606150764069e-16-9.868963674456193e-16j)
9059,(9.382028570535257e-15-3.247172486566883e-16j)
9060,(8.841919649310951e-16+4.183075868628485e-16j)
9061,(-2.4128183750564224e-15-1.6573923736525797e-15j)
9062,(-3.3686245494741144e-15+2.2191646129545664e-16j)
9063,(9.101646555332806e-15+1.9881577846041953e-15j)
9064,(-1.015651964438954e-14-5.77741125615754e-16j)
9065,(5.716425745425758e-15-8.307359992968168e-16j)
9066,(-8.125376694101715e-16-1.2700962252249778e-17j)
9067,(-4.4523418541191656e-15-5.540390835581768e-16j)
9068,(-1.2261797050590886e-15+1.1819866549263996e-15j)
9069,(3.811794923442564e-15-6.633503567931388e-16j)
9070,(6.946552891808167e-15+4.183761793180411e-16j)
9071,(-3.294636123621263e-15-7.148930002628757e-18j)
9072,(1.0388879711499301e-14-5.924702812347846e-16j)
9073,(2.0154038090220835e-15+3.0686996598525927e-16j)
9074,(2.6392029305746815e-15+7.481454619348198e-16j)
9075,(8.175259924578447e-16-5.937012419446115e-16j)
9076,(-2.181948174045483e-14-2.6307105732460384e-15j)
9077,(-1.2131933392203612e-14-2.164711355571076e-16j)
9078,(2.2823145120788273e-15+4.586714934194573e-16j)
9079,(-6.2270342279066485e-15-4.296703051674434e-16j)
9080,(7.37908373970171e-15+9.595988733367813e-16j)
9081,(-2.69345687265931e-16-2.566375238380499e-16j)
9082,(-4.1876845970033125e-16+3.0319735933014207e-16j)
9083,(3.621092964195464e-15+2.341639743907216e-16j)
9084,(-7.667802571727173e-16-1.0383991563292274e-16j)
9085,(2.114291480784296e-15-5.426474662644424e-17j)
9086,(-2.6472523513067127e-15+5.216382962742845e-16j)
9087,(5.496188452327417e-15+8.588842603345007e-17j)
9088,(-5.059873157498669e-15-2.4558648532902563e-15j)
9089,(1.2774320642013003e-14+1.832732116072143e-16j)
9090,(2.8522593246955317e-15+9.985346349168744e-16j)
9091,(1.2258002573070352e-16-2.57134213459125e-16j)
9092,(2.5893621805607332e-14-1.3724455176128084e-15j)
9093,(-1.0206406934989599e-14-1.1844908753060385e-15j)
9094,(-7.329150559705957e-15+3.1374861336760835e-15j)
9095,(2.270632593937965e-15-1.2793865567186712e-17j)
9096,(-1.6750962741220246e-14-3.5670410394796283e-16j)
9097,(-2.6574600237471567e-15+3.909824886050138e-16j)
9098,(-5.2614181250953864e-15-6.551437211323943e-16j)
9099,(1.861808485195282e-14-5.35188034296799e-16j)
9100,(4.639733233750288e-15-3.5144474209306664e-15j)
9101,(-1.0403694469716188e-14+3.2639568570348044e-15j)
9102,(-5.273293560225319e-15-1.3166870393598093e-17j)
9103,(-2.949840885436463e-15+2.2907089497802626e-16j)
9104,(9.549279999696981e-15+9.805713402909812e-16j)
9105,(6.706216215653153e-16-1.0629286148202923e-15j)
9106,(-3.777981253241093e-16-2.6373806184366877e-15j)
9107,(2.91915876343394e-15+9.509923738844387e-16j)
9108,(-8.548321521520758e-15-7.810815739944968e-16j)
9109,(-2.6377563592142436e-15-1.3246478568330408e-16j)
9110,(-5.5455344116006824e-15-7.597567982397366e-17j)
9111,(-5.047271120688105e-15+1.1205196750669438e-16j)
9112,(-2.3635117668273494e-16+4.967280420444794e-16j)
9113,(1.302625492951897e-15-3.3591577011227243e-16j)
9114,(-4.902740194593124e-15+1.089480265258552e-15j)
9115,(-7.369947037201236e-15-5.68468859508566e-16j)
9116,(-1.1087267158034685e-14+8.533272594349093e-17j)
9117,(6.936874298200243e-15-3.156462246299966e-16j)
9118,(-2.8420019758298813e-15-1.052998352103249e-15j)
9119,(8.295827508064083e-15-9.483770754663198e-17j)
9120,(-4.67977489793495e-15-6.797372587435215e-17j)
9121,(4.834509337158265e-15-6.686526598513861e-16j)
9122,(-4.3921064087002295e-15-7.167113754628641e-16j)
9123,(3.4428470120995794e-15+8.54812033082079e-16j)
9124,(2.729646866829256e-14+9.766717402249104e-16j)
9125,(7.702351036745006e-15-1.423772260575018e-15j)
9126,(-5.729787882679194e-15-1.806598423486053e-15j)
9127,(-1.944230334125261e-15+7.520737418322633e-16j)
9128,(-6.757143007954305e-15-6.777579019271207e-17j)
9129,(-3.0020774527087406e-15-6.003180431934739e-16j)
9130,(-1.165085754926532e-15-1.5050837385714931e-15j)
9131,(-4.214587276267253e-15+9.730475220272593e-17j)
9132,(5.398154512560221e-17+3.1498598013128897e-15j)
9133,(-3.993441374582079e-15+2.0148850339975258e-16j)
9134,(-1.0120383854128113e-14-8.580145850483421e-16j)
9135,(-5.627913856713595e-15+2.0404311403681153e-15j)
9136,(7.214916548923998e-15+9.878503277663047e-16j)
9137,(4.998025374846862e-15-3.3452623663107634e-16j)
9138,(7.92630090068111e-15+3.156697534918072e-16j)
9139,(-1.6136041685958166e-15+5.931924655554072e-16j)
9140,(5.288523533036816e-15-7.533193971537322e-16j)
9141,(-2.942079422557835e-15-8.820834875456659e-16j)
9142,(-5.311675732232189e-15+1.4323211453371605e-15j)
9143,(-8.358594832344533e-15-1.7181233459170384e-16j)
9144,(-3.738802747501202e-15+1.06880413503091e-16j)
9145,(9.31648340698069e-15+3.722021639757986e-17j)
9146,(2.602536844575453e-15-6.789242804956212e-16j)
9147,(-3.4078776862215236e-15-4.070927639823564e-15j)
9148,(-2.1381158531809304e-14+5.016207455396344e-16j)
9149,(5.923070977108423e-15-1.955815179372198e-15j)
9150,(-4.933640566794259e-15+3.87340169824804e-16j)
9151,(-9.9211779929872e-15-4.854253318380523e-16j)
9152,(-6.209508217344296e-16-1.5421068384265617e-16j)
9153,(5.687626453556283e-15-2.005640959241899e-17j)
9154,(7.999681106984858e-15-3.128719937252325e-15j)
9155,(-1.2211032647786662e-14+8.975136410455689e-16j)
9156,(3.5562941266320744e-15-1.004113603243201e-15j)
9157,(-1.150502604037604e-14+1.0308861620514067e-15j)
9158,(-1.5447837584210556e-14+1.0298416651701477e-15j)
9159,(3.848177522958393e-15+1.5758885631001247e-15j)
9160,(-6.2811048565422074e-15-9.724569646710761e-16j)
9161,(2.0024399104211155e-15-1.597315845038139e-16j)
9162,(-1.004853793449619e-14-3.589785778489851e-16j)
9163,(-1.6305196434101301e-15+2.3971595106448276e-16j)
9164,(8.898092281958655e-15-1.6931065695293277e-16j)
9165,(4.587993702146331e-16+4.828211627215339e-16j)
9166,(5.9126764344616706e-15+1.975127572320819e-15j)
9167,(4.655306541168851e-15+1.0535246579334075e-16j)
9168,(4.0815990578523294e-15+1.128818217161955e-15j)
9169,(9.31958073333981e-15-3.203823745181031e-15j)
9170,(3.2249852653650223e-16+6.372934749515607e-16j)
9171,(1.261052220233033e-14-7.621245034416899e-16j)
9172,(5.348198373634802e-16-4.797429031853663e-16j)
9173,(2.2958850990009814e-15+8.705914217712213e-16j)
9174,(1.4327848943757758e-15-1.7043017952429686e-16j)
9175,(2.339670392777462e-15+1.2052965058539696e-16j)
9176,(5.957375880952644e-15-3.075795315539323e-16j)
9177,(1.7059207781956059e-15-6.178770731184234e-16j)
9178,(-4.109475857547326e-15+1.9434644043153254e-15j)
9179,(4.09055503796804e-15-1.73267487580029e-15j)
9180,(6.984013376331466e-15-5.9094473775127e-17j)
9181,(6.086559917571754e-15+2.367463774714903e-15j)
9182,(2.6164303399512316e-15-6.061632329631277e-16j)
9183,(5.711732881328075e-15+3.995623093959546e-16j)
9184,(-2.226787673695127e-15-7.181693600756318e-16j)
9185,(-2.4555513294624008e-15+3.51525625532744e-16j)
9186,(-3.6818496411901084e-15+1.285239675066706e-16j)
9187,(2.0125927533273812e-14-3.43769467209982e-16j)
9188,(6.0860728170376516e-15-3.960512619160719e-16j)
9189,(-6.746238625293509e-15+1.2765047698248946e-15j)
9190,(7.298331082427032e-15-1.7806450603074386e-16j)
9191,(-6.137249835675666e-16+6.664609801734762e-17j)
9192,(2.5357746462401948e-15+9.885234348419356e-17j)
9193,(2.8796061763000114e-15-3.0234933569710267e-16j)
9194,(-4.144789327287729e-15+6.435877857064643e-16j)
9195,(8.693035681449847e-15+4.949631376665274e-16j)
9196,(-5.228177326734884e-15+1.1248513308662011e-15j)
9197,(-3.818663966112477e-16+2.237439080123015e-15j)
9198,(1.3500233255593433e-16+4.8915611596075624e-17j)
9199,(2.9335985148908663e-15-5.567538952650786e-16j)
9200,(-2.9068517106558384e-15-8.76369863163967e-17j)
9201,(2.0350010523614106e-16-1.3914358418726382e-15j)
9202,(3.900216743090317e-15-3.354435405127178e-16j)
9203,(-1.4781513663124396e-15+1.2180275901991712e-15j)
9204,(6.941684605616891e-15+3.3373612284948558e-15j)
9205,(-1.0988586438643088e-14+1.5113936285264576e-15j)
9206,(5.979010587927621e-15-1.4222806913603115e-16j)
9207,(-2.17019491258992e-15-2.0134340623272125e-16j)
9208,(-6.044710559765196e-16-2.615856895472959e-17j)
9209,(2.666229814026611e-15-2.532578997620382e-16j)
9210,(-9.002422275766353e-15-1.6906972561784933e-16j)
9211,(-5.698405443839921e-15-3.5837550406482555e-16j)
9212,(5.792505886032058e-16+2.971034741386262e-16j)
9213,(-3.4214371762437965e-15-4.768672882276883e-16j)
9214,(-1.1425064538266696e-14+1.4971350596913596e-15j)
9215,(-5.871119972789642e-15+8.21458238386558e-16j)
9216,(3.1167904782793296e-14-2.902299424992924e-16j)
9217,(-6.853554767730136e-15-7.677219564724597e-18j)
9218,(-4.083795520960735e-15-1.0448415997289226e-16j)
9219,(6.124012936093692e-15+1.644579611906732e-16j)
9220,(7.681219633156198e-15+7.426951142902059e-16j)
9221,(-2.286865579159826e-15+1.4007892138929049e-15j)
9222,(-6.649109943330414e-15+2.7369598966138385e-17j)
9223,(1.0069648520169282e-14+3.710210492352632e-16j)
9224,(5.695497678349615e-15-1.0263988029226167e-15j)
9225,(5.134391538540646e-15+4.552498366692258e-16j)
9226,(-8.084976892694483e-15-1.1045429283898148e-17j)
9227,(-6.0704074857127355e-15-2.9280508923617637e-16j)
9228,(-9.278024528775252e-15+3.6867237026548907e-17j)
9229,(8.075225217408292e-15+2.1139390939063903e-16j)
9230,(3.2019380085707376e-15+4.489315753624015e-16j)
9231,(-3.6597672369724335e-15+1.1368176247245829e-16j)
9232,(-7.66800326221568e-15+1.8974280610451477e-15j)
9233,(3.998691507650879e-15+5.178168381975567e-16j)
9234,(2.5425339090784334e-15-9.095022418501875e-16j)
9235,(-5.947224985908453e-15-8.630493310899151e-16j)
9236,(4.3706209414886105e-16+3.4842658733917967e-15j)
9237,(-4.8533340293798516e-15-3.0556611486203133e-17j)
9238,(-6.259703874205452e-15-5.89582721707101e-16j)
9239,(6.260875087204549e-16-5.891418696607091e-16j)
9240,(1.0240305660192285e-15-2.2362009498298113e-15j)
9241,(5.256884535350905e-15+3.606886506381935e-17j)
9242,(5.275696890669732e-15+1.9665181363820383e-16j)
9243,(-9.110068899156422e-15-9.521899317588592e-17j)
9244,(1.1269420835755142e-14-1.06090210060157e-16j)
9245,(3.167947891376627e-15-2.0572914834868733e-16j)
9246,(-6.620662301644556e-15-5.283831449246571e-16j)
9247,(1.3482534693858457e-14-1.4909506141588421e-15j)
9248,(9.067008034347823e-15+5.105241705469864e-16j)
9249,(-5.037127574128173e-15+1.8445086446798766e-15j)
9250,(2.7598624087189698e-15-2.673807007199811e-15j)
9251,(-2.5808482153973014e-16-1.128564898942304e-16j)
9252,(2.9809895404067075e-15-4.990616819257631e-16j)
9253,(-2.0255388399823362e-15-3.075708581950199e-16j)
9254,(-7.730441320964207e-15-4.2880416873985705e-16j)
9255,(1.242154573108787e-15-2.13898824963232e-15j)
9256,(1.711099377387416e-15-1.256545225530624e-16j)
9257,(1.4248589122705143e-15-1.694229455856002e-15j)
9258,(-3.9189984273579767e-16+2.0281270624033728e-16j)
9259,(-1.9738277004728016e-14+1.84373221624087e-16j)
9260,(1.2445144721303637e-14-5.555020603093823e-16j)
9261,(-2.1053070553656994e-15-2.8300161378487157e-16j)
9262,(-1.62826425701664e-14+1.907415713158331e-15j)
9263,(-7.800301393052371e-16+2.05618063492028e-15j)
9264,(8.469966871255324e-15-3.211532394522139e-16j)
9265,(2.7374935486961054e-16-2.599857173138321e-16j)
9266,(5.518452478430125e-15-1.5194677337046866e-16j)
9267,(7.751363501184873e-15-9.048419632529626e-17j)
9268,(-1.0757070733094612e-14-4.667385466808883e-17j)
9269,(7.347652734117134e-15-4.244233711263558e-16j)
9270,(4.745474522850908e-15+2.9917398719132875e-16j)
9271,(-9.612218345655657e-15-1.8776696258874113e-16j)
9272,(8.754211981133009e-15+3.926023218412049e-16j)
9273,(1.8971090418902468e-16+1.9634495082284212e-15j)
9274,(-3.1451185541857658e-15-3.7815339431242235e-16j)
9275,(-1.56026909006808e-14-6.222859754514985e-16j)
9276,(-2.7549200198157728e-15+6.396305579527344e-16j)
9277,(1.1231945672235096e-15+2.2611881086530185e-16j)
9278,(-1.1489930820314632e-15-2.32975565802431e-16j)
9279,(5.490642762414722e-15-6.537235739764845e-17j)
9280,(-8.722735762094518e-16-7.213408987866209e-16j)
9281,(3.1279735706509857e-16+3.1831085032509873e-16j)
9282,(-1.450901625047541e-14+1.6443305072751963e-15j)
9283,(-2.3231902948265584e-15-1.1892458796350433e-15j)
9284,(8.762508740381309e-16+1.046211914579166e-15j)
9285,(-4.720894445712935e-15+2.808177058883448e-15j)
9286,(3.455063765741895e-15+7.803967922175768e-16j)
9287,(1.0727618770169116e-14+1.2816986027062292e-17j)
9288,(1.4269522346663608e-15+8.708518240056154e-16j)
9289,(-1.0147130090679453e-14-2.535329502628299e-16j)
9290,(-9.499772223720546e-15-4.793407571006107e-16j)
9291,(-7.493919531441799e-15+4.1566006843550317e-16j)
9292,(6.596606682742859e-15+4.215134950256805e-17j)
9293,(-5.154388087037087e-15-3.0370372537353314e-16j)
9294,(-4.800215365494752e-15+5.003272288936098e-16j)
9295,(-7.293516543960594e-15+1.8755762167879736e-15j)
9296,(3.492982545332313e-16-4.3579521702438183e-16j)
9297,(6.368228698273738e-16-5.545321374607028e-16j)
9298,(6.9177179313897515e-15-7.618609279752161e-16j)
9299,(1.2683749486354653e-14-1.7477493183184502e-16j)
9300,(-1.4347199916132176e-15+2.330808688833665e-16j)
9301,(-4.05616489417587e-15-4.933570259629731e-16j)
9302,(9.619259453044652e-16-5.663936248243341e-16j)
9303,(-4.903080778210063e-15-1.1948647067511925e-15j)
9304,(8.590451387696154e-15+4.34366745071739e-16j)
9305,(-2.9093242452862705e-16+1.7460392281816175e-16j)
9306,(1.7288764107462175e-15+3.15517324646884e-17j)
9307,(-2.3210324743441206e-15+7.214888978912344e-16j)
9308,(2.7194908969227697e-15+5.734638018226144e-16j)
9309,(-2.4215281242011e-15-9.382149025639131e-16j)
9310,(1.3526876338308614e-14+5.206172423871931e-16j)
9311,(2.770233173279504e-15+3.3132517996362105e-15j)
9312,(4.618144904989945e-15+3.7926796699817237e-16j)
9313,(2.9262143637433003e-15+7.856443895432425e-16j)
9314,(3.391704037678388e-16+1.4232274939160173e-15j)
9315,(-9.443000461203016e-16+4.376684010092706e-16j)
9316,(-4.725888647093587e-16+6.1215380805681e-16j)
9317,(1.0086917147363566e-14-7.607317225605192e-16j)
9318,(4.923080743890452e-15-4.1332606785463747e-16j)
9319,(-2.878759587019582e-15-1.229329274815822e-16j)
9320,(-1.1431108644034352e-14+5.0894352871671475e-17j)
9321,(2.4925136055692287e-15-4.296187218070142e-17j)
9322,(-7.574036667476586e-15-2.798925666329774e-16j)
9323,(1.8497844419558815e-15+9.513168562350178e-16j)
9324,(-2.6922869502938183e-15+5.606556153027593e-18j)
9325,(-9.174953009130618e-15+8.289620472263824e-16j)
9326,(-2.4807487589186107e-15+1.5640415757342587e-16j)
9327,(3.787584490933003e-15+2.942192021555803e-16j)
9328,(-8.173135368364786e-15-8.120425877221491e-16j)
9329,(1.5559565484848502e-15-7.986265423237454e-16j)
9330,(-2.314439194268893e-15+4.0185842666125994e-16j)
9331,(1.1203001463680288e-16+2.6675168629368144e-16j)
9332,(1.0119265745654367e-14+6.257738616584383e-17j)
9333,(-3.1922616542730923e-15+5.531581312953248e-17j)
9334,(-1.3308468221354922e-14+1.6253968684771385e-15j)
9335,(-1.113351288459988e-14+2.756840576098781e-16j)
9336,(-1.0999969657372705e-15+1.0524076228286585e-15j)
9337,(-6.380979411796624e-16-4.3488358394045816e-16j)
9338,(1.1003895779979893e-14+9.887626672875801e-16j)
9339,(7.365645059491863e-15+2.97419575871567e-15j)
9340,(-8.091064039731422e-15+9.142694726980343e-16j)
9341,(2.6315858748249484e-15-9.653813646076711e-16j)
9342,(2.515829982235091e-15+7.769831837037229e-17j)
9343,(1.4915687915554925e-14-4.288024756154488e-17j)
9344,(-5.698691787659026e-16+6.827540831213949e-17j)
9345,(-5.113197605910919e-15+1.6433904039415341e-16j)
9346,(-3.611299031031968e-15-4.441882862386546e-17j)
9347,(-5.463545379120815e-16+1.3338274215887506e-15j)
9348,(-6.294897944327062e-15-4.588201687172045e-16j)
9349,(1.036341664104946e-14+4.998761634363519e-16j)
9350,(-1.009300544526586e-14+2.629323095914375e-16j)
9351,(-3.697196831474957e-15+3.1760144725753355e-16j)
9352,(1.3455948944620215e-15+2.8527930465214877e-15j)
9353,(-9.917926476627703e-15-1.422760392513864e-15j)
9354,(2.2896688908321936e-15-8.228561220583448e-16j)
9355,(1.8197360702173727e-16-1.799541170468815e-15j)
9356,(-1.8133821964954155e-17-1.76892192120916e-16j)
9357,(-9.022844903481604e-15-1.581755258961775e-17j)
9358,(-3.97195189364402e-15-1.580328646310528e-16j)
9359,(1.8057811581833532e-15-8.146292824640393e-16j)
9360,(9.274099565408063e-15+6.697875732052496e-17j)
9361,(1.2475549186413522e-15-4.563152001919348e-16j)
9362,(-8.906478539286535e-15-9.443372936977036e-16j)
9363,(-7.349592246884401e-15-1.4710596094524362e-15j)
9364,(-8.267928270075984e-15+5.441102497854278e-16j)
9365,(-8.542667383753662e-15-1.6083749155316593e-16j)
9366,(-6.086404636660573e-15+1.5907272682218277e-15j)
9367,(-6.767727415454017e-15+1.054963166795254e-15j)
9368,(-2.276201244035447e-15-1.157381553678837e-15j)
9369,(-4.1225026916412e-15+1.6892571623330657e-16j)
9370,(-1.40220049304767e-14-5.174172991664163e-17j)
9371,(-1.5375016005928985e-14+1.0143853262215108e-15j)
9372,(3.601279737228124e-15+4.891019686425299e-16j)
9373,(7.253087338012875e-15+1.2507376242261417e-16j)
9374,(6.538738529909421e-15+1.8294142419677072e-16j)
9375,(7.853816306899318e-15-1.393996388350254e-15j)
9376,(-4.938071868772705e-15-5.191806427837348e-16j)
9377,(-9.856238562226606e-16+5.217833591750784e-16j)
9378,(8.567143915455771e-15-1.5205453005817854e-16j)
9379,(-4.171969351760982e-15+6.40103304115282e-16j)
9380,(3.4351662585601782e-15-4.273476219985194e-16j)
9381,(-6.360936266105428e-15-4.710309238474486e-16j)
9382,(7.308635125600944e-15+7.173970975809576e-16j)
9383,(2.5431122407314855e-15+3.5177438300485184e-16j)
9384,(6.864975680073541e-15-1.4474598713154303e-16j)
9385,(-5.101990527950897e-15-5.073517438298673e-17j)
9386,(-8.461320812391435e-16-2.2092547332870676e-16j)
9387,(8.835562905233544e-15-2.9071352061774303e-15j)
9388,(-5.130517735762229e-15+1.2608935947259647e-15j)
9389,(1.065900163546857e-14+2.8521196869271923e-16j)
9390,(7.16269041256059e-15-2.4998893303274236e-15j)
9391,(-6.9673833113566e-16+9.701577894716848e-16j)
9392,(4.464881468669206e-15-3.355415574847501e-16j)
9393,(1.0852100526675587e-14-3.3561681555396643e-16j)
9394,(6.7102243058425875e-15-7.761987812715222e-18j)
9395,(-3.0677786198886213e-15+2.329575882894035e-15j)
9396,(5.172258974077731e-16+2.463152715073249e-16j)
9397,(7.82340642020949e-15+1.923853778319448e-15j)
9398,(5.491301286884977e-15+3.6176985837537665e-16j)
9399,(-6.053193629442102e-16+8.188007395536201e-17j)
9400,(6.681234594442855e-15-1.0413256672589973e-16j)
9401,(-2.387042205412794e-15+3.1098086075979874e-15j)
9402,(2.012041771192779e-15-3.3116961798368364e-16j)
9403,(7.408492725622113e-16+4.789760160648412e-16j)
9404,(5.555759736151487e-15+5.255402059296827e-16j)
9405,(-5.5769993588807285e-15+9.090568602042779e-16j)
9406,(4.722770146923156e-15+9.828649131675695e-16j)
9407,(-4.356950856636133e-15-3.891684240121873e-16j)
9408,(7.249916748160913e-15+1.3803927394459844e-15j)
9409,(-3.1795467964634955e-15-4.3571909084322074e-17j)
9410,(-6.8051452811389635e-15+1.1495979720452394e-15j)
9411,(2.419005158831543e-15+3.1048670229409595e-15j)
9412,(2.0522549681959924e-16-3.3645846922012804e-17j)
9413,(6.48347744240068e-16-9.357146545492028e-16j)
9414,(-2.7726086290965682e-15+5.94741243041272e-17j)
9415,(1.8734767159862272e-15+2.0118318040476134e-16j)
9416,(-5.753446927766066e-15+2.3457425040559676e-17j)
9417,(1.6395861894915584e-15+5.829108573572706e-16j)
9418,(-4.2993501438922286e-15+1.0675336684041312e-15j)
9419,(-3.194770597819064e-15-8.804473793666599e-16j)
9420,(-2.242698832714427e-15-1.77305488462355e-17j)
9421,(8.167265090381137e-15-6.864236777944832e-17j)
9422,(7.871540986166522e-16-1.2693099458158097e-16j)
9423,(9.201258106638124e-15-2.1248809376124913e-15j)
9424,(-3.856174163953505e-15+1.5428094752801722e-16j)
9425,(-1.980789176168032e-15+3.3849848517400186e-16j)
9426,(1.404574448337888e-14-5.96763665413972e-16j)
9427,(8.161782635118534e-15+1.1571137267078528e-15j)
9428,(-5.360526890773073e-15+4.136376313443441e-16j)
9429,(-4.670247350947717e-15+1.8739408189141127e-17j)
9430,(-4.06969653666924e-15-5.390627517799473e-16j)
9431,(9.5469978628553e-15-1.7008606435541758e-15j)
9432,(-8.41278665382945e-15+2.6576866628833744e-15j)
9433,(-2.7474365707844348e-15-9.863800301477466e-16j)
9434,(7.80033956689323e-15-4.525681000071941e-15j)
9435,(-2.488342760773841e-15-6.592770113691143e-16j)
9436,(-7.424177143834e-15+9.272208149943312e-16j)
9437,(-6.946311158962052e-16-1.077732485490416e-15j)
9438,(-1.0148853012776294e-14+1.8115798704828837e-16j)
9439,(-6.451413345964822e-15+1.743206658540014e-15j)
