index, number
15121,(-29.186421661655352+2.204647784753883e-16j)
15122,(-27.40571116746488-4.0682959713114434e-16j)
15123,(-12.169558909599763-6.418331965366125e-16j)
15124,(-26.036921941122106+8.420669315040327e-16j)
15125,(-25.33093266606521+6.680913283650753e-17j)
15126,(-25.165468907242257-4.485720226178847e-16j)
15127,(-24.41935943548952+2.6954783144841395e-15j)
15128,(-23.795126897326252+2.2592966309934514e-17j)
15129,(-23.155315247695057-1.4005072539860343e-15j)
15130,(-21.971928377129554-4.389428925005448e-16j)
15131,(-13.492254021988677-9.12130756044705e-16j)
15132,(-13.91394801264151-1.122260434754645e-15j)
15133,(-14.845968033700203-1.6926704917561579e-15j)
15134,(-15.205772078325229-1.2526572824734937e-15j)
15135,(-15.715056814101555-3.2230119758573637e-16j)
15136,(-16.145667263854406-5.825379915234163e-16j)
15137,(-20.44176903004802+1.1413177730513613e-15j)
15138,(-20.054982161392626-1.1138746487817388e-16j)
15139,(-17.139642219535453+8.40754156721712e-16j)
15140,(-17.45003927096793-7.142583960300401e-16j)
15141,(-18.383739151756735-7.782172548129972e-16j)
15142,(-18.848936819239558+2.222915215949568e-16j)
15143,(-18.917908105506402-1.9084293279572606e-16j)
15144,(-32.071040880393596+1.2337606609358569e-15j)
15145,(-30.385247432788265+1.705686619298632e-16j)
15146,(-8.762329479414037+1.832234495211249e-16j)
15147,(-25.924836813825696+6.405103081417527e-16j)
15148,(-10.94600249656353-9.74482551457045e-16j)
15149,(-25.351524419179196+1.484526006078986e-15j)
15150,(-24.307977749511828+4.37120669721857e-16j)
15151,(-23.861161398279425-1.291039628210877e-15j)
15152,(-22.880757070539346+1.3136334870936806e-16j)
15153,(-22.02091398280715+8.384631482361469e-16j)
15154,(-12.299846183422087+1.162883805162088e-15j)
15155,(-12.874201282977742-1.8006465157856428e-15j)
15156,(-20.94247820469253-8.369063243827212e-16j)
15157,(-20.456683138597707-1.668134282838088e-16j)
15158,(-19.63363709901362+1.7964670794128185e-17j)
15159,(-13.433485182085425-2.5837426503679495e-16j)
15160,(-14.140656971234366+5.383049949918362e-16j)
15161,(-14.221060614148897+1.5144643014813729e-15j)
15162,(-18.512844505866568-1.5931268711791596e-16j)
15163,(-18.11642083055695-2.3813479846649006e-16j)
15164,(-17.04771819712888+7.636469900709007e-17j)
15165,(-16.272173558621244-4.235459331113581e-16j)
15166,(-15.93493222156975+4.99762773240597e-16j)
15167,(-15.566106943991969-2.259097553068056e-15j)
15168,(-7.9709170500509074+1.5404438163138016e-16j)
15169,(-21.67282912783036-5.272008181879027e-17j)
15170,(-9.78416769811657-3.4257116049822655e-16j)
15171,(-10.454170750010475+8.458387620204379e-16j)
15172,(-20.092751908991474-7.086123007379268e-17j)
15173,(-11.280650480984919-1.4067967729517774e-15j)
15174,(-19.492181352225-4.259730987001802e-16j)
15175,(-19.128002992858583-7.819916125301001e-16j)
15176,(-18.650198812903113+5.790532409360934e-16j)
15177,(-18.474719081063576+5.330677736141535e-16j)
15178,(-12.086868235776521-3.748075079746089e-16j)
15179,(-17.978459148345628+1.6129130771009737e-15j)
15180,(-17.60030609578293-5.8978999386205115e-16j)
15181,(-17.074070163441064-5.934434898147973e-16j)
15182,(-12.49650252107377-2.866596713212358e-17j)
15183,(-12.896888792631236+4.1456979450549784e-16j)
15184,(-16.050975177130137-2.4304064337550545e-17j)
15185,(-16.214323687599794-7.064727245421567e-16j)
15186,(-15.061533553589282+7.725233952691904e-16j)
15187,(-14.808506666379147+5.529070505812967e-16j)
15188,(-14.507777926975939-1.4297199127163803e-16j)
15189,(-13.5460084140564+1.4842605664646943e-15j)
15190,(-13.891106655009388-4.908869584638177e-16j)
15191,(-13.835793399662572+4.8568165967024365e-16j)
15192,(-31.943098448010936+4.825136520914024e-16j)
15193,(-30.56527400259781-1.6201716628592614e-16j)
15194,(-11.42698108504616+4.056521475818063e-16j)
15195,(-28.226466495268248-2.5312580979651568e-17j)
15196,(-27.553239442464832-8.810086712584973e-16j)
15197,(-13.762238988408168-5.847372133317315e-16j)
15198,(-26.275195051661456+3.43581748123264e-16j)
15199,(-25.583730890693865+1.6729075152332062e-16j)
15200,(-24.036914325366265-2.8377424814599455e-16j)
15201,(-23.298163600771083+6.386609086771991e-17j)
15202,(-22.91444095799299-5.985240611301567e-16j)
15203,(-15.14162946109817-6.494462301528801e-16j)
15204,(-15.692783511475898-1.519364514848415e-16j)
15205,(-21.27377006606032-3.0468794483861686e-16j)
15206,(-20.99080591399221+1.5527625158577696e-15j)
15207,(-20.359356414910824+8.786089519741094e-16j)
15208,(-16.450633781591364+9.348282076627057e-16j)
15209,(-16.723614075602942+3.6132951752229763e-16j)
15210,(-17.129698950041842-1.6310696168938744e-16j)
15211,(-19.760295308909466-9.565647182018238e-16j)
15212,(-19.14410780066189+6.332828790939317e-16j)
15213,(-18.081758889490466+6.777150643001136e-16j)
15214,(-17.80959314244885-2.782625965329592e-16j)
15215,(-18.719765699209606-1.0677208561830109e-15j)
15216,(-29.1832825955161-1.3586257277051437e-16j)
15217,(-28.37259591146594+1.6800607122989523e-15j)
15218,(-8.349875530708347-1.0495869131782703e-16j)
15219,(-26.684376213303523+9.28225588340744e-16j)
15220,(-25.882381515233053+9.74658568315565e-16j)
15221,(-10.191144832617018-7.449866137999499e-17j)
15222,(-23.793609920553457+5.573011887905029e-16j)
15223,(-23.042814141827186+1.1906690673841018e-15j)
15224,(-22.03050190438184+5.201489716246588e-16j)
15225,(-21.557158413185036+1.2710951270054885e-15j)
15226,(-11.644061295142894-2.797243595206009e-16j)
15227,(-20.197353723784296+2.1946385641868847e-15j)
15228,(-11.894285973682852-2.8876888556382375e-16j)
15229,(-19.482256681421585+7.081980524827932e-17j)
15230,(-18.59332250609217-5.246588008435696e-16j)
15231,(-17.37186564234863-5.578726052481842e-16j)
15232,(-17.472512095351036-2.527407525894845e-15j)
15233,(-16.83672313164229-7.076901137935247e-16j)
15234,(-13.531095307794644-1.1157384203039503e-16j)
15235,(-13.913173847318166-4.0146670356212917e-16j)
15236,(-15.872120432104651-1.1459519958664943e-15j)
15237,(-15.251860932428395-1.598024031210036e-15j)
15238,(-14.63117142893016-1.9984730011070075e-15j)
15239,(-14.950832119511045+2.420777814864132e-15j)
15240,(-28.233814163013783-5.896618217556569e-17j)
15241,(-27.202077844635475-1.299402482781054e-16j)
15242,(-25.229930750577196+1.0502022657727179e-16j)
15243,(-25.00147434067356-2.3809159675048604e-16j)
15244,(-10.165301465304314-6.290352821084369e-16j)
15245,(-22.52968395516879-1.8439449764961485e-15j)
15246,(-22.14327733914163-2.2963458601350276e-16j)
15247,(-21.274524990501195+1.8318712413651416e-15j)
15248,(-11.953342546036149-1.1507283939574518e-15j)
15249,(-12.49900747746263+1.0101014734220235e-15j)
15250,(-12.7945376135026-3.5634350136710364e-16j)
15251,(-20.337045110914783+1.0644542007410735e-17j)
15252,(-19.506491692956452+1.2006193566477737e-15j)
15253,(-13.932564349724608+1.3469896029765807e-15j)
15254,(-14.430439810653752+1.1560669406209933e-15j)
15255,(-14.759724835477693+5.424783703475985e-16j)
15256,(-18.64004653322796-1.1265036681230828e-15j)
15257,(-15.45460975254676+1.7337264345548266e-16j)
15258,(-15.82581242241325+3.209723513266011e-15j)
15259,(-16.041007676369812+3.083862916969827e-16j)
15260,(-16.7046219479174+4.578899144316938e-15j)
15261,(-17.31203910820518+1.6729877052292424e-16j)
15262,(-18.122293314763763+8.38387001297326e-17j)
15263,(-17.820585508326268-4.037709111379454e-16j)
15264,(-23.89030688010371-3.97996826413376e-16j)
15265,(-21.00952460774729-4.8964325989500203e-17j)
15266,(-20.367886284631147-1.787022680729769e-15j)
15267,(-19.796334930601223+2.0291374170887178e-16j)
15268,(-8.666927119647372-5.850890672285645e-16j)
15269,(-18.730961392691828-2.4090490748435756e-16j)
15270,(-9.03990159027844-1.0917167242748425e-15j)
15271,(-17.91601737300114+6.736523566927555e-16j)
15272,(-17.102710867634524+1.8275369412585208e-16j)
15273,(-9.840327243774055-3.8257192955835146e-16j)
15274,(-10.415144981258653+1.1334765115079248e-15j)
15275,(-10.659842594635977+8.79728470007913e-17j)
15276,(-10.7582289494859+3.252101282817063e-16j)
15277,(-11.287818551306916+4.212310152662828e-16j)
15278,(-16.68761412109386+1.1379573339556633e-15j)
15279,(-16.14196442970079-3.362406532966152e-16j)
15280,(-15.83814026489789-1.6145463744692962e-16j)
15281,(-15.294966120537996+1.3514151232343732e-15j)
15282,(-14.690792995389508-8.453643769633177e-17j)
15283,(-14.233506023146115-7.889219588233822e-16j)
15284,(-12.180614082407347+1.756433340373215e-15j)
15285,(-13.417966849020258-2.35912218644498e-16j)
15286,(-13.34775184367035-7.458121947094088e-16j)
15287,(-12.780756817620633-4.99089628360984e-16j)
15288,(-32.06516948188826+8.848997997490826e-16j)
15289,(-31.383626750450553+3.20929725672366e-15j)
15290,(-29.10875082261528-6.817380374387255e-16j)
15291,(-9.618499440355784-4.2696946816129077e-16j)
15292,(-26.74782687606388-2.8624106463926633e-16j)
15293,(-25.525710798652838+4.184362709272389e-16j)
15294,(-11.949205297127202+8.246538082762066e-16j)
15295,(-12.477909745240144+5.148803385434871e-16j)
15296,(-12.962877846807139-5.705322450900955e-16j)
15297,(-24.427413412310486-7.447980300388932e-16j)
15298,(-23.809011842080512+5.965242226440733e-16j)
15299,(-22.733687974865582-1.0413682686461428e-15j)
15300,(-22.81341769797187-1.633568453167993e-15j)
15301,(-21.801237918055897-2.5319888549933548e-15j)
15302,(-21.081604054102435-2.6623322472590767e-16j)
15303,(-19.763155597618816+3.785381726646587e-16j)
15304,(-14.117763265958459-7.365489205812613e-16j)
15305,(-14.435559104171704+5.938375972824376e-16j)
15306,(-15.297413058180199-1.324841632376063e-15j)
15307,(-15.598682132404088-8.765195187416445e-16j)
15308,(-16.40403688804086-2.5570655480218417e-15j)
15309,(-18.730334057458172-3.0656022046705423e-16j)
15310,(-17.52224738385148-2.7429382802918936e-16j)
15311,(-18.0605590919122-3.9939978431223624e-16j)
15312,(-8.006741541134684-1.650793074890917e-16j)
15313,(-8.498893574600453+6.429608983445752e-16j)
15314,(-23.42655945026442+4.4323646059281425e-16j)
15315,(-22.935027627394284+9.155031358512158e-16j)
15316,(-10.918213276412072+1.3654134314181216e-15j)
15317,(-11.194935470105266-2.938347590887827e-17j)
15318,(-20.945404650235997-1.36941122474529e-17j)
15319,(-20.228011559288603+1.7824619148293372e-16j)
15320,(-12.23790826537456-7.250873437756155e-16j)
15321,(-12.416494034517026+1.2883591595900026e-15j)
15322,(-19.68594079566089+3.1261526416535894e-16j)
15323,(-12.94444647309625+1.4563449914214873e-15j)
15324,(-13.533231800820586-1.2734420814166885e-15j)
15325,(-13.978845536901703+1.631912454311293e-15j)
15326,(-14.375911225231317-8.558717460544088e-16j)
15327,(-15.103137420098143-9.636858878534539e-17j)
15328,(-19.205996834642235-4.0388368320699223e-16j)
15329,(-19.059858953836148+1.378486449017205e-15j)
15330,(-16.065634418187674-1.2255634446189754e-15j)
15331,(-16.41255705006317-1.427413319416039e-15j)
15332,(-16.880445041280968+7.677144171802699e-16j)
15333,(-17.573186564672103+1.9352028951338143e-15j)
15334,(-18.013897825172414-3.294820253231534e-16j)
15335,(-17.953001181602847+2.866941106637167e-15j)
15336,(-30.08935605914563+2.7946866584942297e-16j)
15337,(-28.336559241684302-6.694034169862764e-16j)
15338,(-26.61911824890805+3.4029644046046943e-16j)
15339,(-26.018936175262983-1.9122535759314835e-16j)
15340,(-9.388397167021132+2.1439050908980384e-17j)
15341,(-9.901651756621257-4.742658528373608e-16j)
15342,(-23.904817282341376+6.528843639828669e-16j)
15343,(-22.965305340744546+2.205644586744895e-16j)
15344,(-11.442350498093953-2.53485753639339e-16j)
15345,(-21.50087694988718-4.632544091705769e-16j)
15346,(-12.581896235886726-2.4668034908751e-16j)
15347,(-20.32599091065168+1.3610449994214114e-15j)
15348,(-13.193492702163239+4.125685642110609e-16j)
15349,(-13.728048951649688+3.046122321116467e-17j)
15350,(-14.412700304756157+1.4441867551633683e-15j)
15351,(-19.333471965123838+2.2577386235860612e-15j)
15352,(-14.77008268562849+1.3300224532928524e-16j)
15353,(-18.83348216300705+1.70377879456408e-15j)
15354,(-15.653290178186396+8.459453174347303e-16j)
15355,(-16.361727808838374+5.929656016308763e-16j)
15356,(-16.175190151443516-2.8471414537884474e-15j)
15357,(-17.291098035511997-2.399199512635189e-15j)
15358,(-17.84871634755715-1.6284891758490864e-15j)
15359,(-18.234909981135242+6.371997862054342e-16j)
15360,(-9.845238690869657-1.7373753540590657e-16j)
15361,(-25.52186741244257+3.4937470970355967e-16j)
15362,(-11.507891067651158-9.32776816696665e-16j)
15363,(-12.11824412018263-5.567135121745051e-16j)
15364,(-12.15711565300306+5.606415546280112e-16j)
15365,(-12.827196784706688+6.119017768455653e-17j)
15366,(-23.69275425791552-8.268703300804917e-16j)
15367,(-23.425019741577863-1.6420982929439876e-15j)
15368,(-22.644869257356312-3.2492957901761056e-17j)
15369,(-14.319561181822442-2.278285740141777e-17j)
15370,(-21.78046204828715+1.3855224225734881e-15j)
15371,(-15.0791531472923+2.1890344256465727e-16j)
15372,(-21.17040411348807+4.567961474718253e-16j)
15373,(-15.934942253922191+5.4929164965316235e-17j)
15374,(-20.771888325881896+1.8810757219929673e-15j)
15375,(-16.634516909575623-1.2594205764628664e-15j)
15376,(-16.743314427770102+3.5640209124112394e-16j)
15377,(-19.752642919940165-4.347463749563864e-16j)
15378,(-17.688959420210935+1.3020939285987185e-15j)
15379,(-17.840182339778078+4.02133902021521e-16j)
15380,(-19.55553393544147+1.29540023596163e-15j)
15381,(-18.350789983879036-1.790632299401793e-15j)
15382,(-18.674573663370044-7.931657788407649e-16j)
15383,(-18.940254996845834-1.265768842648539e-16j)
15384,(-34.284490210904146-1.6215481584066858e-15j)
15385,(-33.65624269810638+1.4293745886441853e-15j)
15386,(-27.244117413453807-2.054251230296652e-16j)
15387,(-9.38486428532626+1.2110743761519477e-17j)
15388,(-25.117090646795845-7.040821836159853e-16j)
15389,(-24.137630806598793-1.9682459630812978e-16j)
15390,(-23.573221115495123-1.1442623034258623e-15j)
15391,(-11.524181265626131-1.3598842714961251e-15j)
15392,(-22.250021630690355-4.758188723223991e-16j)
15393,(-12.49367493260628-4.2993980580131774e-16j)
15394,(-13.105615941592225-9.31268156374239e-16j)
15395,(-13.560909426124526-1.689864958626929e-15j)
15396,(-14.188263445001867-8.516859419266676e-16j)
15397,(-20.794398218828313+8.142577574840047e-16j)
15398,(-14.827111429295769-1.4402205220523238e-16j)
15399,(-15.642574865632074-2.825810008547737e-16j)
15400,(-16.05783057615472+1.7233019839707553e-15j)
15401,(-20.27173593997688-4.766952032999668e-16j)
15402,(-19.714031895273184+1.004788167886538e-15j)
15403,(-19.377930667891135+8.803266102236228e-16j)
15404,(-18.652819058006923+6.759223361754148e-16j)
15405,(-17.170643273986258-6.244713817689794e-16j)
15406,(-17.745123922814454+1.6850566831186334e-16j)
15407,(-17.610054036914537+2.0911796204336166e-15j)
15408,(-25.80200600634308-9.054898203802126e-17j)
15409,(-8.663526763622858-1.5620988130998235e-16j)
15410,(-24.00288166446171-4.848863564073921e-16j)
15411,(-23.38439666925989+7.506895481217448e-16j)
15412,(-22.285245483024298+4.674686133785898e-16j)
15413,(-10.421648322799207-4.2539196604897205e-16j)
15414,(-20.478663884282508-1.0719341239096377e-15j)
15415,(-19.926602317915204+4.1789316319980906e-16j)
15416,(-19.210294361212974+8.040025397746326e-16j)
15417,(-11.396856206989687+2.9396142890964206e-16j)
15418,(-17.825242501114417+5.162560861320226e-16j)
15419,(-12.352911353277271+1.9729683991150326e-17j)
15420,(-17.34971776537852+5.222506983902316e-16j)
15421,(-12.724811183434902-8.421784071152885e-16j)
15422,(-16.842021624382316-1.5418166283281252e-16j)
15423,(-16.55619952890547+1.0812985353318786e-15j)
15424,(-13.094726697119379+2.318584355629359e-16j)
15425,(-15.87440845329257+2.6624557465123e-15j)
15426,(-15.492399258653935+4.1541002729262723e-16j)
15427,(-13.48958065803145+1.7001131924023133e-15j)
15428,(-14.05874656518179+9.673010944348718e-17j)
15429,(-14.952251159246744+5.775310965382639e-16j)
15430,(-14.38227356923003-1.193229639524577e-15j)
15431,(-14.535709592714637-2.468945801848538e-15j)
15432,(-29.792695946253072+3.2975510807015144e-16j)
15433,(-10.613550370208948-1.286345619389175e-15j)
15434,(-26.857446447883465-7.547296199998703e-16j)
15435,(-12.616333848095469-5.497974628994475e-16j)
15436,(-25.989124906250698-9.867482915001656e-16j)
15437,(-25.194415342943472-1.8680215022321195e-15j)
15438,(-13.52657898532928-5.866456212588005e-16j)
15439,(-24.203201797952595-1.5029016758498494e-15j)
15440,(-23.039028240054144-4.86333355388238e-16j)
15441,(-14.611076073848993+7.35028218175849e-16j)
15442,(-15.356575817460485-7.107983378057362e-16j)
15443,(-15.51609530495098-8.756138213479222e-16j)
15444,(-16.25638723784257+7.405994614301142e-16j)
15445,(-16.78882022242506+7.686165646625843e-17j)
15446,(-17.306184485434645+1.4562501303313398e-15j)
15447,(-17.452265801395754-6.528854581836694e-16j)
15448,(-18.047076936007688-2.6713659681250084e-15j)
15449,(-18.880851428956895-9.957191436807103e-16j)
15450,(-19.245604367782306+1.1992368330942861e-15j)
15451,(-21.20897765404239-4.1992399227489395e-16j)
15452,(-20.778198844276233+5.829526343791177e-16j)
15453,(-20.145266768017372-1.8431191743352175e-15j)
15454,(-20.522789632777062-1.005539084670854e-15j)
15455,(-20.48902825362952-1.7772789950356074e-15j)
15456,(-27.242769208405893+5.144141694687842e-16j)
15457,(-7.689164058953193+6.018658943843378e-17j)
15458,(-24.25961888329619-1.4384454191524372e-16j)
15459,(-8.791625338919268+8.667734048873184e-16j)
15460,(-23.05220546175561+6.742108862721326e-16j)
15461,(-21.413296007547093+4.880769205003186e-16j)
15462,(-10.98176241808888+8.676632128633204e-16j)
15463,(-20.09858389975059+1.2952535682581746e-16j)
15464,(-19.551180989811627-2.2192240099127436e-16j)
15465,(-11.552975165000749-4.970228148026919e-16j)
15466,(-12.185802820729887-3.1320354001590325e-17j)
15467,(-12.602240177174364+1.0043512711446743e-15j)
15468,(-12.660797785421614+1.2756699047961315e-16j)
15469,(-12.971520492806317+6.007627639321793e-16j)
15470,(-13.41289567341146-2.9943157821037327e-16j)
15471,(-13.903101206625617+6.375533472898919e-16j)
15472,(-18.54694335119646-4.529330507286428e-16j)
15473,(-14.820963291668612-8.461547950568211e-16j)
15474,(-15.211337552167532-1.1221811013337045e-15j)
15475,(-15.90956661251193+2.5084132967599674e-16j)
15476,(-16.091639845561016-9.377634269040385e-16j)
15477,(-17.469046606316258+1.925328292401903e-16j)
15478,(-17.97688585904229+1.3600444854591047e-15j)
15479,(-17.79661046247726+2.916410787917384e-15j)
15480,(-29.033523757942106+5.270640262994535e-16j)
15481,(-27.223391507409655+4.383015281290539e-16j)
15482,(-8.48687046563893-2.1025587967861508e-16j)
15483,(-23.739006681966266-2.589316331766075e-16j)
15484,(-22.490153989748883-2.0157899665198012e-16j)
15485,(-21.69948564170314-1.1266023248279334e-15j)
15486,(-20.846642796301815+2.409690567878175e-16j)
15487,(-19.871367864440373-3.049290914578409e-16j)
15488,(-19.72940979263208+1.0245710862144385e-15j)
15489,(-18.711412368244154-9.582688710513854e-16j)
15490,(-11.455826666398808-1.0885927332808841e-16j)
15491,(-11.610327812111416-2.338418502670817e-16j)
15492,(-12.309718578031843-2.91981033877946e-16j)
15493,(-12.583689997557176-7.351937134281951e-16j)
15494,(-12.948963503920037-1.707018165321664e-15j)
15495,(-13.468028156174487-1.3573340257781902e-15j)
15496,(-17.509069046736602+8.391497457303679e-16j)
15497,(-14.446090522620738-3.1551183127324723e-16j)
15498,(-16.44928099674352-5.783852201606867e-16j)
15499,(-16.138029964388135+3.706692241824036e-16j)
15500,(-14.802354138891568-1.445241766112777e-15j)
15501,(-15.402354116205975-1.6402481650888422e-15j)
15502,(-15.14680362129951+7.267291876845915e-16j)
15503,(-17.876066839259384-1.0559968868566346e-15j)
15504,(-27.345737421646337-4.741605134969697e-16j)
15505,(-26.71451876145028-2.371526356905423e-16j)
15506,(-24.96321813581574-1.0717644494183584e-16j)
15507,(-23.938646284396143-3.1574038202809563e-16j)
15508,(-9.770464931044478-1.1563996162228725e-16j)
15509,(-10.048082888909656-3.4754854287206024e-16j)
15510,(-23.10104522494855-1.1952255113906407e-16j)
15511,(-22.153959125367912+1.3536326118478934e-15j)
15512,(-21.048564224958454-4.599799924315754e-16j)
15513,(-20.18960423849371-9.411241799213255e-17j)
15514,(-19.92819426991298-1.3842596252014277e-15j)
15515,(-12.647113457646979-7.706816546344181e-16j)
15516,(-13.036966581722705+6.961608651503882e-17j)
15517,(-17.79020800130607-1.6519224508610908e-15j)
15518,(-13.408495240209243+3.184408049873439e-16j)
15519,(-17.162184861407017-3.314852128100643e-16j)
15520,(-16.90037578675045+3.3097229890228463e-16j)
15521,(-16.724346270401067-7.132045948634139e-16j)
15522,(-15.81122334296993+5.277876242374554e-17j)
15523,(-13.971710229034326+7.384164061273387e-16j)
15524,(-14.15654337712988+3.3607229799073536e-15j)
15525,(-15.105608548731054-1.0526898744165334e-15j)
15526,(-14.64914628954163+1.6477303609763285e-17j)
15527,(-14.771042669941602-7.28787651794592e-17j)
15528,(-28.91599810324253+9.775395349159823e-17j)
15529,(-26.431270001751024+3.546811434128796e-16j)
15530,(-23.465302320034503+5.498477003506124e-16j)
15531,(-8.898913984121931+1.3131415419877146e-16j)
15532,(-21.203089125810237-6.66690423291514e-16j)
15533,(-20.580586908616347-8.059539774834458e-16j)
15534,(-20.02347812082521-6.399437136963072e-16j)
15535,(-10.230421120078782-2.311965907626681e-16j)
15536,(-18.70254626238717-7.56424919212533e-16j)
15537,(-18.12544634734524-1.4147543008686164e-16j)
15538,(-18.393366727030042-2.318512614864969e-16j)
15539,(-17.310056387836827-1.0826148435777713e-15j)
15540,(-16.792555634613134+5.345437617117696e-16j)
15541,(-16.408136313540602+1.1445225521488234e-15j)
15542,(-15.789596785094353-3.986562239300911e-16j)
15543,(-14.925523147042023+3.0831207609898554e-16j)
15544,(-14.51910899952196+1.4101797507649593e-16j)
15545,(-11.626332127010942-1.2838653536214194e-15j)
15546,(-13.745962481863616+1.8376997467811307e-15j)
15547,(-13.291114526062774-9.89191216747218e-17j)
15548,(-12.90050405342478+1.2282137699405544e-15j)
15549,(-11.875551079036564+2.08675057788321e-15j)
15550,(-12.179780170680136+7.407612660267851e-16j)
15551,(-12.288383303433612-5.233283414170368e-15j)
15552,(-36.05276758662781-1.5366425947536764e-15j)
15553,(-34.17031036505917-2.8947664610699346e-15j)
15554,(-11.055757329754215-5.4955216148456304e-17j)
15555,(-27.591650829949565-8.171615292087385e-16j)
15556,(-11.850801109711647-1.3451040756953266e-15j)
15557,(-25.690700205009655+5.716689166089388e-16j)
15558,(-13.609120233836254+1.3596181178803703e-15j)
15559,(-13.970121886762174+8.360516849513022e-16j)
15560,(-24.506001853962463+7.983404112349507e-16j)
15561,(-15.127186173329592-2.8171585274892e-16j)
15562,(-23.424792500874254+1.3835894902893837e-15j)
15563,(-22.65340358342551+5.456614977617202e-16j)
15564,(-16.30178662958088+1.920514392316048e-15j)
15565,(-21.745920588694634-1.1740482407429631e-15j)
15566,(-17.20351910299459-2.387299246128703e-16j)
15567,(-17.381870458962922+2.9617166549187404e-16j)
15568,(-21.27476083473751-1.363894751996134e-15j)
15569,(-18.330108954859533+1.8523913754571443e-16j)
15570,(-18.575831857233734-4.904757779586218e-16j)
15571,(-20.451847218854805+2.3489415597474422e-15j)
15572,(-18.98137533206186-1.1767470887144016e-15j)
15573,(-19.397904491229912-5.086514138656842e-16j)
15574,(-19.654801817630357-6.86453605540242e-16j)
15575,(-19.891075658564805-1.878880746335105e-15j)
15576,(-30.990210666763122+2.227267269949005e-16j)
15577,(-27.31744182490529+2.024085635531897e-15j)
15578,(-26.23249238508013+1.4499403827894248e-15j)
15579,(-23.33112302462379-5.31524876160796e-16j)
15580,(-9.346703533352494-1.384745766941774e-17j)
15581,(-22.009061601463664-4.620251799234563e-16j)
15582,(-21.62398083605834-1.7680953088281406e-16j)
15583,(-10.219498461575382-2.9267586164655516e-16j)
15584,(-20.150249879247053+2.358821792168423e-16j)
15585,(-11.275509720593549+4.265753094223417e-16j)
15586,(-11.659776382388761+1.6298216433078086e-16j)
15587,(-18.772392959801017+1.1099689315106043e-15j)
15588,(-18.2836115078632-9.699417625013022e-16j)
15589,(-17.72501226843908-1.0404477036409636e-15j)
15590,(-17.083800593526835+1.2430626289522461e-16j)
15591,(-12.72773825479928+3.0796865193562884e-16j)
15592,(-16.11938782389021-8.90516380621837e-16j)
15593,(-13.365659066417024-5.3897627820184676e-17j)
15594,(-13.710225860573614+4.540160635381015e-16j)
15595,(-15.610199549613334-2.8151748552990294e-15j)
15596,(-13.933913752613813+2.50319903125926e-16j)
15597,(-14.211970254747712+7.409111404148503e-16j)
15598,(-14.81402502420907-8.037777020194592e-16j)
15599,(-14.963399492773878-1.7450476244629345e-15j)
15600,(-35.74297162202022+1.2758740732692733e-15j)
15601,(-32.278905746298726+7.148096262811946e-16j)
15602,(-9.815840388822487+3.994816504627694e-16j)
15603,(-29.108506200024426-2.0848400307636652e-15j)
15604,(-10.760333197955621+1.0557453229158207e-15j)
15605,(-27.246103566083992-9.883801536357529e-16j)
15606,(-12.458866385290253-5.49578557027824e-17j)
15607,(-14.1088648603254+1.664697638538101e-15j)
15608,(-14.465501980339594+1.0224373963555076e-15j)
15609,(-14.759597947800486+1.8318755576282152e-15j)
15610,(-25.054694892852865+1.8489170747005942e-16j)
15611,(-24.264210973963934-1.0265581494364068e-15j)
15612,(-16.626116618692922-3.591563250038446e-16j)
15613,(-23.250297493568777-3.649665006481819e-15j)
15614,(-22.977124252421785+2.7455223393552553e-16j)
15615,(-22.519159654417106+2.1647639115282227e-16j)
15616,(-22.063011824871204+3.310354735522825e-16j)
15617,(-17.902791093043113+4.657761040944481e-16j)
15618,(-21.1309484467333-1.4919110886422592e-15j)
15619,(-20.002936290742635-1.932690550774057e-15j)
15620,(-20.529769930428003+8.305989565546222e-16j)
15621,(-19.207660356279753-2.2122266130747864e-16j)
15622,(-18.83659416362687-3.4405532349376296e-15j)
15623,(-18.38719843232951+4.012579885361744e-15j)
15624,(-26.600254756479-2.643901750374482e-16j)
15625,(-25.21530780478013-5.264662984001587e-16j)
15626,(-24.237437453992058+2.6789227181060576e-16j)
15627,(-23.602846568356952+5.387435952133571e-16j)
15628,(-22.43689205144039-1.5788891361983027e-16j)
15629,(-8.640682635108808-3.3249837882517324e-16j)
15630,(-20.306244884843977-6.175854363963356e-16j)
15631,(-9.662475508070617+3.6260922352190307e-16j)
15632,(-18.283450231971248+1.8000849323954577e-16j)
15633,(-18.98176159841413-1.2603398796924495e-15j)
15634,(-19.012006442429364-1.4895791659782987e-15j)
15635,(-10.180039603491503+3.054872608976348e-16j)
15636,(-17.087113411664554-9.321238352531068e-16j)
15637,(-10.792524424815415+1.3276310776764144e-15j)
15638,(-16.395161665009354-6.184826808514766e-17j)
15639,(-15.751303935556786-4.1238813612678525e-15j)
15640,(-15.474530605029926-5.432079412881836e-16j)
15641,(-11.272481397662993+1.0163811347009097e-15j)
15642,(-11.723316464249255+5.245371894030122e-16j)
15643,(-12.299777321625749+7.488065393524201e-16j)
15644,(-12.807724910089908-1.6179023338486093e-16j)
15645,(-14.134997746435584-2.1920562010407113e-15j)
15646,(-13.647115118591087-1.60626200054513e-15j)
15647,(-13.396086123683107+1.0309033916946718e-16j)
15648,(-29.725040990395378-9.529784562969959e-17j)
15649,(-25.986673266728662+2.0471922536073812e-16j)
