index, number
982,(-2.6655096357498733e-15-9.926446526126809e-17j)
983,(-1.0888871562964813e-14-7.571512316107079e-17j)
984,(2.943962762704747e-15+3.1387036169427714e-16j)
985,(-2.4846270315462587e-16-1.8804999049098744e-16j)
986,(4.428175994589176e-15-1.3790684523657118e-16j)
987,(4.564329991384726e-16-3.8535566495932254e-16j)
988,(3.719252435757723e-15-2.8435970351287826e-17j)
989,(-5.813357830243793e-15-3.20015730670385e-17j)
990,(-1.0877959260531415e-15+2.7743333107550623e-16j)
991,(-2.4057516522805446e-15-1.669551615574216e-16j)
992,(-5.877809354019072e-16+2.362130006513332e-17j)
993,(2.1611976094432402e-15+1.7561000455710993e-16j)
994,(-5.157901833462807e-16-1.4055226024508163e-16j)
995,(4.5569878926393e-15+4.523444763815151e-17j)
996,(-1.881399003631558e-15+1.80385574920554e-16j)
997,(1.0371377917065512e-15-2.507341243054873e-16j)
998,(-1.5741880467347884e-15-6.580124477632963e-17j)
999,(1.1709969488168396e-15+2.1487701923703986e-16j)
1000,(1.1477105790362038e-15-2.3191129129130527e-16j)
1001,(-2.49166578105591e-16+1.0201645725030812e-16j)
1002,(-2.3836870925729097e-15+2.8577600225916206e-16j)
1003,(-1.1003587144108373e-15-9.424092458355065e-17j)
1004,(-1.219210743359147e-14-1.477166021353841e-16j)
1005,(2.5799161946072974e-15+2.0078903655398502e-16j)
1006,(3.3711643562386932e-15-1.37822138534031e-16j)
1007,(-1.4323025298315977e-16+4.244199858110559e-16j)
1008,(-4.230912386934723e-16-3.0627475084479793e-16j)
1009,(-3.0672325407180554e-15+1.2285270906091224e-16j)
1010,(8.198609437455245e-16+3.850097825845296e-17j)
1011,(8.563111627292119e-16+3.5828479292641317e-17j)
1012,(-2.9388985113990227e-15-4.523527712740329e-17j)
1013,(1.8181209758390663e-15-2.221211412932715e-16j)
1014,(7.792441131971709e-16-1.3075187265307206e-16j)
1015,(-9.001904533353949e-16+5.59671395759434e-17j)
1016,(4.309074801974236e-15-1.1031588967349946e-16j)
1017,(1.8606783929939614e-16-3.938456191815697e-16j)
1018,(9.273770690921756e-15+2.2076176546001343e-16j)
1019,(1.745927062343606e-15+7.514248415898404e-17j)
1020,(5.491378426120411e-16-2.588682191864957e-16j)
1021,(2.658696980071132e-16+2.5024575570069105e-16j)
1022,(-1.4588674438819337e-15+6.327385281235334e-16j)
1023,(1.713940121069177e-15+5.055770450471684e-16j)
1024,(1.0841868661801727e-15+3.2574973799786754e-18j)
1025,(-4.908105907583366e-16-1.1129406652349621e-16j)
1026,(-1.0705260393360335e-15-8.975639024092526e-17j)
1027,(2.936463532881769e-16+6.665973118144518e-17j)
1028,(-1.884782644848243e-16-4.518727307064778e-16j)
1029,(-3.3939172281114972e-15-4.178667835005966e-18j)
1030,(-1.7412344653114929e-15+2.7064002976639767e-16j)
1031,(5.083700017054222e-15+2.81121767847374e-16j)
1032,(-4.645873538508944e-16-1.180413722429621e-16j)
1033,(-2.0954593462020793e-15-8.038025196030361e-17j)
1034,(-2.5833933468769767e-15+2.00147571480757e-16j)
1035,(-2.839967327723181e-15+3.198691232199191e-17j)
1036,(2.1285058615639085e-16-1.3414637551594516e-16j)
1037,(-5.130011577387451e-15+5.316625809391951e-16j)
1038,(-8.07381378459061e-15-1.1612914202327452e-16j)
1039,(-7.239620606132566e-16+6.226168686561266e-16j)
1040,(3.3262799349002194e-15+5.742154948874107e-17j)
1041,(-4.7405383009335094e-15-3.2824811183242386e-17j)
1042,(-1.3672735375082057e-15-4.072586450686021e-16j)
1043,(8.939076600658257e-17+7.257261318511954e-17j)
1044,(4.8531710580145725e-15+3.0551319177621876e-16j)
1045,(-5.930744355642316e-17+3.4949950593294896e-16j)
1046,(-1.5967606850648884e-15-1.4526480167608723e-16j)
1047,(1.8734522637761048e-17+3.4273591628512514e-16j)
1048,(-2.1124941572626008e-15-7.273109593248223e-17j)
1049,(1.394531347683269e-16+1.8767701749432732e-16j)
1050,(1.9475380224538375e-15-2.032446368284331e-18j)
1051,(1.5685190940325192e-15-6.392916774268212e-18j)
1052,(9.330374413576244e-16+1.5100599914282356e-16j)
1053,(2.793749429777265e-16-1.0811908588562748e-16j)
1054,(-3.453939357311403e-16+1.1372401871179176e-16j)
1055,(-2.4725329655903206e-15+1.469065339431021e-16j)
1056,(1.4031503686272715e-15+1.2918306731194937e-16j)
1057,(2.659373226625353e-15-1.343881458993215e-16j)
1058,(-1.8688813539654956e-15+8.725664786740166e-18j)
1059,(8.626872221456878e-16-1.0837759676454161e-18j)
1060,(1.43797089395947e-14-2.9568024672344026e-17j)
1061,(-1.622894234409627e-15-8.179659990300244e-17j)
1062,(1.2920452092754727e-14-9.736228638678313e-17j)
1063,(3.2006829235571113e-16+8.153631484967925e-19j)
1064,(-7.039860230820468e-15-4.861669535900583e-17j)
1065,(-1.1570153833292524e-15+4.620949481549929e-16j)
1066,(7.595735720418296e-16+2.208254181871597e-16j)
1067,(4.16972879364514e-15-5.649687602300281e-17j)
1068,(-2.677358960568945e-16+9.501571628791455e-17j)
1069,(-1.1561910698423574e-15+2.283795988477294e-16j)
1070,(2.9069108695661592e-15-1.1260988973895273e-16j)
1071,(-1.246493259893391e-15+1.4634044085857022e-16j)
1072,(3.0497233656132474e-18+1.9855364270860325e-16j)
1073,(8.052166531849163e-15-1.9628989678559006e-16j)
1074,(2.6680476337107024e-15+1.0720886898953493e-16j)
1075,(6.854715276120397e-16+9.484697564507548e-17j)
1076,(-4.0757955446571305e-17-5.033102284030014e-17j)
1077,(1.9747620954043162e-16-3.043450866614028e-17j)
1078,(-2.516279791817436e-15-4.284364115946473e-16j)
1079,(-2.837052442821242e-15-2.4307661927524907e-17j)
1080,(1.0748344744316767e-15+1.0376697961277196e-16j)
1081,(-3.0291550517477353e-16-5.0348980248745685e-17j)
1082,(1.992867254187372e-16-7.284585554321403e-17j)
1083,(1.1451607152767637e-15-4.508536175546606e-16j)
1084,(3.8745276057244385e-15+1.994247129788484e-18j)
1085,(6.697602817217227e-16-3.020674302948991e-16j)
1086,(-1.4737866192127894e-15-9.062998124044636e-17j)
1087,(-2.370822388668334e-15-1.1140473390466506e-16j)
1088,(1.502726264219057e-15+3.158218896492762e-17j)
1089,(3.1247059359239796e-15+2.12294120633408e-16j)
1090,(3.828247984424083e-15-5.127579306040395e-16j)
1091,(-1.6415157267068653e-15-3.705678203573581e-17j)
1092,(1.1491139206722676e-15-1.28624760947626e-16j)
1093,(-1.5143378631239417e-15-1.5646431094792373e-17j)
1094,(8.730196389708008e-16+3.318720992605933e-17j)
1095,(9.702425663610094e-15+1.69295793075309e-16j)
1096,(-7.247589958261901e-16+5.1930123721992593e-17j)
1097,(1.3997476900929084e-15-1.2429311551929168e-16j)
1098,(-1.745282909485542e-15-1.136589497463205e-16j)
1099,(-3.114469267459264e-15-9.915910571246908e-17j)
1100,(-1.5619499448306423e-15-2.887736097288177e-16j)
1101,(-2.4897793290813083e-16-4.103988544400352e-16j)
1102,(3.057721460779513e-15+2.288081405652307e-16j)
1103,(-2.6302077227615782e-15+8.623434756589984e-17j)
1104,(9.948523046611527e-16+1.636941558121469e-16j)
1105,(-1.203322826910823e-15+1.4187032352319913e-16j)
1106,(2.631973795242018e-15-2.3869528557895125e-16j)
1107,(7.822306314090105e-16-7.299541370253414e-17j)
1108,(1.7902625786005516e-15+5.109941123799679e-16j)
1109,(-5.741603659285119e-16+5.386030781925423e-16j)
1110,(3.786190528087091e-16+3.8001855913356745e-17j)
1111,(-7.322217654555865e-16-2.2101572749934275e-16j)
1112,(1.3893029403273593e-16+5.686359043756516e-18j)
1113,(-2.3513874096571605e-15+9.668464061269624e-17j)
1114,(3.0414938500292625e-15+7.076689809779565e-16j)
1115,(-3.828683725586921e-15+1.3426975593210856e-16j)
1116,(6.195165986614768e-15+7.000071315314846e-18j)
1117,(6.630762642821482e-15-2.9439197288206513e-16j)
1118,(-3.2533280216528087e-15+6.297592601267215e-16j)
1119,(-3.769760218304651e-15+3.296405478119628e-17j)
1120,(-1.877582300533157e-17-1.5734637739467242e-16j)
1121,(3.5174579377873003e-16+9.829306940716763e-18j)
1122,(-5.982392195501436e-15-6.483919419518616e-17j)
1123,(-6.3130029642582105e-15+2.3936614432692172e-16j)
1124,(-1.9594066940398236e-15-3.2064604683929486e-17j)
1125,(6.30879043862525e-16-1.2642783137653432e-17j)
1126,(-1.0271471562672765e-15-3.109176094628544e-17j)
1127,(3.645995899916874e-16-1.0790645625723066e-16j)
1128,(3.312633738673085e-16-6.601492238747947e-16j)
1129,(1.238328891274303e-14-4.720858256121957e-16j)
1130,(-3.024915672907819e-15-3.364675214593775e-17j)
1131,(-1.5219385699057507e-15-6.466974964905348e-17j)
1132,(-6.1827290356831395e-16+2.2064394879739575e-16j)
1133,(2.179969050936699e-15-1.5536458817637574e-16j)
1134,(7.708722368536995e-16-9.119556410138259e-18j)
1135,(1.2103484276195711e-15-2.1717128519502165e-16j)
1136,(-1.2563143053403794e-15-8.66574502930721e-17j)
1137,(-3.5054502581046427e-15-1.0414131883639665e-16j)
1138,(1.5122408497865584e-14-5.994679529034726e-16j)
1139,(1.9230687730740317e-15-1.8519636568404776e-16j)
1140,(-1.2259806602301846e-15-5.558592196688235e-16j)
1141,(-2.0925383121729314e-16-3.964826963902322e-17j)
1142,(-2.022189941624924e-15-2.8816038495445513e-16j)
1143,(2.9583613593432835e-15+2.677605753095944e-16j)
1144,(1.254557531784437e-15+1.4836675992989967e-16j)
1145,(7.273655406084664e-16+1.9443227803155363e-17j)
1146,(2.1857729711694244e-16+5.558535116268876e-16j)
1147,(-6.850782386423887e-15-4.596222456997044e-16j)
1148,(-3.349318618319089e-15+8.802375185405166e-17j)
1149,(-3.98302912330512e-15-5.3574417624040335e-17j)
1150,(-2.450853386515024e-15-1.1846029919763998e-16j)
1151,(7.727265498471389e-15+1.193384623538844e-16j)
1152,(-1.3993403932742586e-15+7.038150036073232e-17j)
1153,(-1.8001864365461725e-15-1.7898261758083992e-16j)
1154,(3.8892238008614036e-15-6.413560696637038e-17j)
1155,(4.1651616368184314e-15+1.026897824557814e-17j)
1156,(5.100237107322808e-15+8.0908986745835e-18j)
1157,(1.2225244809500934e-15+1.2748676287708115e-16j)
1158,(-1.6447955866647224e-15+9.663267678911154e-18j)
1159,(4.3379510935548045e-15-1.395658305339157e-16j)
1160,(1.3685785991449908e-15+2.6789117002480956e-17j)
1161,(-7.118158905830934e-16-1.271511615462836e-16j)
1162,(-3.810320683963932e-15-1.3438147281974313e-16j)
1163,(-6.968640352368106e-16+1.3220575190693655e-16j)
1164,(-1.223638412284561e-15+2.303378629794618e-16j)
1165,(-3.023740332731723e-16-1.123122633438033e-16j)
1166,(3.209120197184599e-17-1.759141063716652e-18j)
1167,(2.096213782197841e-15-4.1723069223483306e-17j)
1168,(-6.573836081827094e-16+3.700538927692874e-17j)
1169,(1.1389965970567383e-16-4.408366423337761e-17j)
1170,(4.053520225000128e-15-1.8952316229789146e-16j)
1171,(-2.556444059675676e-15-5.438463130027392e-18j)
1172,(-5.056901311024269e-16-5.365169051928037e-16j)
1173,(1.8100428013985853e-15-2.1551975745341998e-16j)
1174,(4.1769601769771516e-16-8.968815453486838e-17j)
1175,(-7.185440290920348e-16-7.900798290019458e-17j)
1176,(-9.142518078734683e-16+4.0360382718441646e-17j)
1177,(2.048875320741023e-15+5.096721886227118e-16j)
1178,(-4.386365061274913e-15-2.4325120074645097e-17j)
1179,(-1.943945194203083e-15-9.588405493386543e-17j)
1180,(-4.722891195477246e-16-1.1072119031119435e-16j)
1181,(-9.373376304233024e-16+5.980617331724486e-17j)
1182,(-9.926030776438132e-15-3.8328755136376623e-16j)
1183,(3.68149599109139e-15+4.0848744731717914e-16j)
1184,(3.998133432841524e-15+1.3167663917443144e-16j)
1185,(-9.308495213886183e-16-3.1895605478303404e-16j)
1186,(2.296180969744172e-15-1.944720406509905e-17j)
1187,(-4.306207273734178e-15-5.99043369951558e-17j)
1188,(-3.622767149114393e-15-1.3115153535773697e-16j)
1189,(2.684533260106201e-15-2.1870579492591228e-16j)
1190,(7.739581030487283e-16-2.0063603008442233e-16j)
1191,(1.7599784533084193e-15-2.3601542352169086e-16j)
1192,(2.7161785940064283e-15-1.0118381699913207e-16j)
1193,(-5.305847042330858e-15-1.0588920406677124e-16j)
1194,(-2.8627700450038794e-15+1.617068202723979e-16j)
1195,(2.0696692743838717e-15-4.983826877230451e-18j)
1196,(3.88999104072217e-15-9.680911344590445e-17j)
1197,(3.840354795002828e-15-3.019461060740441e-17j)
1198,(2.52439998714147e-15+5.642954803828193e-17j)
1199,(8.573079270279741e-16+5.412283828030694e-16j)
1200,(-2.067277132657718e-15+2.5693566795732907e-16j)
1201,(-3.001346639434081e-15-5.418882827947343e-16j)
1202,(1.7401376013712394e-15+7.200535243984187e-17j)
1203,(-1.5016559718688738e-15+7.465836688261703e-17j)
1204,(7.491597363648885e-16-1.031965097512416e-16j)
1205,(1.0544246141264705e-15-1.2399043995776871e-16j)
1206,(2.435019045319316e-15+5.4386889077490835e-17j)
1207,(-2.6937034142343246e-16+7.70134777860295e-18j)
1208,(-1.3876662635699216e-15-2.572337225826432e-16j)
1209,(1.0710499680319087e-15-1.9043147951513537e-16j)
1210,(6.932348317333954e-16+1.6400501163333151e-16j)
1211,(-3.0099262436160124e-15-4.0615100855969785e-17j)
1212,(4.2457515304479126e-15-1.0126361340053357e-16j)
1213,(-5.945534068097683e-16-2.6946385890886004e-18j)
1214,(-2.1480865002908518e-16-5.345809738280782e-17j)
1215,(2.3383165600885507e-15-2.425530502454752e-16j)
1216,(1.230368160667427e-15+1.964574540985339e-16j)
1217,(3.463218403274993e-15-5.814707862043914e-17j)
1218,(-1.4079830884030208e-15+6.47946346714452e-17j)
1219,(2.8742097845561575e-15+5.457430890945093e-16j)
1220,(-4.4164284608900975e-16+7.537990487491006e-17j)
1221,(6.602665177554375e-15-2.1971744361576804e-16j)
1222,(-4.526314989805175e-15+1.1817583183471548e-16j)
1223,(4.419666982254457e-16+6.193193686888906e-17j)
1224,(-5.648776417064151e-16+2.132440132915983e-16j)
1225,(-2.023119954241449e-15-3.0637785326636402e-16j)
1226,(-2.1735557982541789e-16+1.1198627250041854e-16j)
1227,(1.2319530597187944e-15-9.33631215284044e-17j)
1228,(-1.1408933250575668e-15+4.172191757724784e-17j)
1229,(4.182261338821326e-15-1.43895538333445e-16j)
1230,(8.664845475414387e-16-7.720468095462752e-16j)
1231,(2.1156123756982366e-15+7.741615321052705e-17j)
1232,(4.5471965449338896e-15+1.0221046231979874e-15j)
1233,(1.6859033596849197e-15-1.9246849063844212e-16j)
1234,(-2.541646521954019e-16+2.3747150508838626e-16j)
1235,(-1.2825713897389233e-15+3.49722778357091e-17j)
1236,(5.259266415464248e-16-2.1299475546149733e-17j)
1237,(1.3379994032486043e-15+3.766468128353131e-17j)
1238,(-1.523924566169614e-14+1.7382995683787462e-16j)
1239,(1.635307448126534e-15+1.0927611318584495e-16j)
1240,(2.0181065468249688e-15-3.70254444407467e-17j)
1241,(3.01087434116416e-15+1.5565818403123678e-16j)
1242,(-7.148681677429132e-16-9.099357459668305e-17j)
1243,(-2.679312990592132e-16+4.632506736180433e-16j)
1244,(-2.472798638445656e-15+2.6041167225324453e-16j)
1245,(-5.467002883634373e-15-3.467465721542194e-16j)
1246,(-1.6268169907145066e-16+3.9641184724009427e-16j)
1247,(-4.153782480412856e-15+1.6555458408625447e-15j)
1248,(-1.7875244755299227e-16-7.629721723876194e-17j)
1249,(4.2179848494826026e-15+1.2632576997776132e-16j)
1250,(-2.5817330294440628e-14-3.6316777760188794e-16j)
1251,(7.182563012816501e-16-5.1851231049569e-16j)
1252,(6.576736406096035e-16+3.007245134584633e-17j)
1253,(1.964345663647344e-15+2.999262592874059e-16j)
1254,(-3.3230345265322535e-16+2.887538175458858e-16j)
1255,(-3.4738380058868777e-15-3.8574972415881434e-17j)
1256,(-7.5212159210047685e-16+2.7518427942417294e-17j)
1257,(-7.422361350879423e-15-2.43289536343955e-16j)
1258,(8.18080484317938e-16-2.0943510136259788e-17j)
1259,(-1.3449658236592932e-14+2.3455969254031934e-16j)
1260,(-8.298559569342818e-16+3.3557124629388603e-16j)
1261,(3.8166373181911827e-16+3.223075155783857e-16j)
1262,(-4.4176909940807925e-15+5.609048700094029e-18j)
1263,(2.309933635336662e-16-1.0724477291063068e-17j)
1264,(2.0055400462213656e-15+4.868702788356946e-17j)
1265,(-1.4091945870697508e-15+1.460099746255704e-17j)
1266,(-2.106505219360628e-15-1.697151302495857e-16j)
1267,(-2.7138243176317366e-15-2.2020495710613842e-16j)
1268,(5.702082415715255e-16+1.778265214575996e-16j)
1269,(-5.617030834222775e-16+5.2104467685558705e-17j)
1270,(1.0151305486803729e-15-3.456099798777093e-16j)
1271,(6.369584831134449e-16+2.7397819734535317e-17j)
1272,(-1.250419907827578e-15+8.198302408722438e-17j)
1273,(1.0633023711273186e-15+1.3877083938589033e-16j)
1274,(1.7518228823878267e-15+3.301539911016435e-16j)
1275,(4.869383354642243e-15+1.0969189010771663e-16j)
1276,(-9.08011121275021e-16+1.1537912146569091e-17j)
1277,(2.449486421852415e-15+1.6166529614371976e-16j)
1278,(1.8958209058391294e-15+4.039851487744172e-17j)
1279,(-1.0916393952544124e-15+1.6189395628773002e-16j)
1280,(-3.299841437488748e-16+1.1688781138064618e-16j)
1281,(-1.0067931983734646e-14-2.660896403982791e-16j)
1282,(-4.434714254818383e-15-2.0883107235155273e-16j)
1283,(4.6910504763111794e-15-2.9651190581190154e-17j)
1284,(-5.464038161205738e-16-5.441912221855641e-17j)
1285,(1.793091993980434e-15+3.317293699479683e-16j)
1286,(2.8391258071584718e-15-6.312883820675228e-17j)
1287,(1.6605492561880623e-15+1.5286952439173223e-16j)
1288,(3.055440108633059e-14+9.446130244349005e-17j)
1289,(-3.1241556896735093e-15+5.729617287968237e-17j)
1290,(-9.899417109616132e-17+2.7931713681766926e-17j)
1291,(1.0168711003169802e-14-3.406086240522451e-17j)
1292,(-4.282613306344376e-15+1.316629070445589e-16j)
1293,(3.9821312386280435e-15-1.1637938346416181e-16j)
1294,(1.6933325359241992e-15-7.403338059836261e-17j)
1295,(8.129773854254466e-15+9.52504869151127e-17j)
1296,(1.6088270241165186e-16-1.4523578387015514e-16j)
1297,(-6.40262587189693e-15-1.0121425837903059e-16j)
1298,(-1.5885255357251906e-15-5.2102290384138806e-18j)
1299,(-1.2275159420611165e-14+1.4684499850553558e-16j)
1300,(3.134934614336727e-16-4.1113814758478063e-17j)
1301,(3.889199992123137e-15+9.213962449131056e-16j)
1302,(1.2355951327041237e-14-8.53030767906592e-17j)
1303,(-2.2336104188721257e-15+2.891726365453567e-17j)
1304,(-1.793319617713614e-15-9.781906373600985e-17j)
1305,(2.3472244731538643e-16-6.754822232194616e-17j)
1306,(4.472477364566275e-15-1.4580398504130327e-16j)
1307,(-1.1020805542740802e-15-4.0190865073104786e-17j)
1308,(-3.26753821931531e-16-8.808623346496679e-17j)
1309,(7.85649006292062e-15-1.7782543981843802e-17j)
1310,(3.334226130765081e-15-2.242300318266326e-16j)
1311,(4.473529023229298e-15-6.25646828021271e-17j)
1312,(2.8333918604632354e-15+2.309416677954842e-16j)
1313,(-1.8950105707367463e-15-1.6201202146797026e-16j)
1314,(-4.572143906422745e-15+5.147704984215611e-16j)
1315,(-1.7485043553777262e-15+6.807614781997455e-17j)
1316,(6.523815322635038e-15-2.0044253913877517e-17j)
1317,(7.455164807887855e-15+3.1761691062309725e-16j)
1318,(3.248801713932351e-15-1.1157431968075235e-16j)
1319,(-9.40463260294265e-16-8.536295695639265e-17j)
1320,(3.1148213202135535e-15-4.859904748910226e-16j)
1321,(2.9047207905012263e-15-1.6915057140636297e-16j)
1322,(-5.103596645270496e-15-7.542670818819996e-17j)
1323,(1.507961108096036e-15+4.220830958237823e-16j)
1324,(6.181649429692417e-16+1.1370645002838578e-16j)
1325,(2.5353953238104177e-15-1.9024402641222592e-16j)
1326,(1.2575861134523226e-15-2.2178118950361185e-16j)
1327,(-1.1263646286525112e-15-1.3011513469412236e-16j)
1328,(3.669996996251056e-15+1.0355932007916335e-16j)
1329,(3.5994559746556067e-16-1.7025626549927718e-16j)
1330,(-2.513362511793749e-16+1.454012598091932e-16j)
1331,(-1.5385602535754886e-15-2.3568007290129783e-16j)
1332,(7.28628522243116e-16-2.5898972654298703e-17j)
1333,(1.3135447550544128e-15+1.9679543682200592e-16j)
1334,(-3.4532416576078682e-15-5.806611534969391e-17j)
1335,(-7.034911716157e-17+2.805115103862189e-16j)
1336,(-2.4134355778971777e-15-3.4917836060342326e-16j)
1337,(-1.931594202135487e-15+1.3619943413133167e-16j)
1338,(2.0201495979141019e-16+9.2596312613647e-17j)
1339,(2.725567162818202e-15-3.644736476452301e-16j)
1340,(2.9967891054062853e-16+5.865318652567252e-17j)
1341,(1.1445640166170432e-14+2.915469929688095e-17j)
1342,(1.0493154823364584e-15-8.753709953731335e-17j)
1343,(2.502268499887116e-15+1.1020191990997546e-16j)
1344,(-2.1137229850109638e-15-2.361132546115191e-16j)
1345,(-4.482245146244189e-15-5.0489674421276e-16j)
1346,(-1.7410199364473464e-15-5.1321013357001666e-17j)
1347,(-1.3128324574450969e-15-1.984512790146622e-16j)
1348,(-1.2099748613366472e-15-1.4378876779633766e-16j)
1349,(-6.479565709136327e-16-3.4295399758993226e-16j)
1350,(-9.8579982608879e-16+2.463543635461768e-17j)
1351,(-1.977372854070713e-15+5.9013260121924284e-18j)
1352,(-1.892498955410992e-15-1.7099550386298977e-16j)
1353,(-1.0666723428257923e-15+8.315105622034879e-17j)
1354,(2.842367606012422e-16-1.7183952854951527e-16j)
1355,(1.4077981032025186e-15-2.0621340594402918e-16j)
1356,(-1.8478051931121754e-15-8.556361343058922e-17j)
1357,(-1.013510502951405e-14-3.087111747677254e-16j)
1358,(3.0736842281256774e-15-3.8474777482617193e-16j)
1359,(3.14729609876575e-15+8.031485599120581e-16j)
1360,(1.5461457402753918e-15-2.2363517689276175e-16j)
1361,(2.6069193318899667e-15+1.1516141083884118e-16j)
1362,(-9.51168749389859e-17-1.0186032914429739e-16j)
1363,(-8.506755190097359e-16-9.787849527230423e-17j)
1364,(1.0936224857594314e-15+2.2117077322593984e-16j)
1365,(1.8415270482963913e-15-1.3687105995218559e-17j)
1366,(-4.744630408257018e-15+2.7099378213458924e-17j)
1367,(-4.276360203757777e-15-8.665888144586792e-17j)
1368,(3.436711009282507e-15+8.277463108482034e-17j)
1369,(1.5398678478043902e-15-1.5301211885243092e-17j)
1370,(8.870858488139683e-16+6.43804613502685e-18j)
1371,(-9.605057457299795e-15+4.770569570471729e-17j)
1372,(1.244691865602781e-15-8.481872806114213e-17j)
1373,(-2.380447915904623e-15-2.828336517057309e-16j)
1374,(4.589894162796508e-15-1.8263114218134394e-16j)
1375,(2.671758906210702e-15-8.489684086571006e-17j)
1376,(2.2552314145806943e-15-3.813442598164948e-16j)
1377,(-1.0760908249685863e-15+2.1456406137995555e-16j)
1378,(6.39528028944047e-16-1.082730210859227e-16j)
1379,(-1.4150496976633376e-15-9.48658684058404e-17j)
1380,(5.290931010947534e-15-2.869505939806765e-17j)
1381,(-8.328968980642459e-16-6.445509520977311e-17j)
1382,(4.624678364147924e-16-3.2271874381796407e-17j)
1383,(-4.55618077773565e-15-1.9300182307447346e-16j)
1384,(5.921022387126504e-15-7.0141621536952e-16j)
1385,(-2.3487805430254853e-15+1.5317543074143e-16j)
1386,(1.3649073555425016e-15-9.618896949558984e-17j)
1387,(2.136518554858345e-15-8.504417578359421e-17j)
1388,(9.626036297818707e-16-7.01627057993288e-18j)
1389,(-1.8183532997042666e-15+2.953421537454508e-16j)
1390,(-2.445338599147067e-15+4.630820644148202e-16j)
1391,(-1.3066831747926866e-15-2.094646139675467e-17j)
1392,(4.565763327414162e-15+9.300396483583788e-17j)
1393,(-8.158652157556292e-16-8.821722303294897e-17j)
1394,(-1.3599469649744797e-15+9.557061549211698e-17j)
1395,(-1.3794236937060078e-15-3.948636783639579e-17j)
1396,(6.542720181906163e-15+1.6823149867019814e-16j)
1397,(-7.158662557745508e-16-1.9466706919305683e-16j)
1398,(-2.322359185283876e-16+1.8345330669275454e-16j)
1399,(3.545317502020627e-16+1.7023343128888037e-16j)
1400,(1.0373946149564056e-15+3.477170880093639e-17j)
1401,(-1.1793737893089706e-15+4.372242851818514e-16j)
1402,(-1.3643063560721779e-15-7.987625000426117e-17j)
1403,(1.674983125801708e-15-7.169783055617004e-18j)
1404,(-1.1695454458647918e-15+6.889525478535073e-16j)
1405,(1.236574394270126e-15-2.5953003242788627e-16j)
1406,(2.3159655381790223e-15-2.249759138457906e-16j)
1407,(3.43069480596133e-15+3.433969781037478e-16j)
1408,(-2.6705225103025796e-15-1.4921909300550493e-16j)
1409,(4.765005758660176e-15+1.8262884149503147e-16j)
1410,(-2.7663936798826596e-16+5.964136938260896e-17j)
1411,(-2.1957771263294096e-14+3.1228773889272496e-16j)
1412,(5.974336011154312e-16-9.479648710886384e-17j)
1413,(2.7406744305476647e-15+1.3128849481904893e-16j)
1414,(2.350892986234327e-15+9.647294169779182e-17j)
1415,(-9.438499939746316e-16-2.689967741799419e-16j)
1416,(1.1479231956058717e-15-9.245960135624317e-17j)
1417,(4.860413473225976e-16+5.649291455675938e-16j)
1418,(5.3462593115963724e-15-2.448466915617053e-16j)
1419,(8.368518497628012e-16+1.083485150065952e-16j)
1420,(3.0546925094191194e-15+5.748429918169665e-17j)
1421,(-2.6427402489403357e-15+5.292283871098997e-16j)
1422,(-5.42810429692938e-16-2.290767242685429e-16j)
1423,(2.52082897123405e-16-2.631173794207937e-16j)
1424,(-1.7186200315816092e-15-4.033397212079992e-17j)
1425,(1.1115136661557135e-15-9.082477242561725e-17j)
1426,(-9.511474376524097e-16-7.478155747786782e-16j)
1427,(-1.8875343507317745e-14-1.620223944826362e-17j)
1428,(-3.3086046036070374e-15+2.1550887924311555e-16j)
1429,(1.1674517214288079e-15-8.878993823995453e-16j)
1430,(1.1798471090110707e-15-1.8390327492303267e-17j)
1431,(1.0665412003309902e-15-1.8471011019244496e-16j)
1432,(8.145618143020151e-16-3.03302855894176e-16j)
1433,(2.387470917897815e-15+6.483307815871112e-17j)
1434,(7.504995107289492e-17+8.451766015542319e-17j)
1435,(3.524179948264718e-15+4.9855381593937664e-17j)
1436,(-2.4627165067764764e-16-2.4440057063747966e-16j)
1437,(1.98238174522996e-15-1.7828250804131744e-16j)
1438,(-2.165463722350563e-15-1.791662539053239e-16j)
1439,(4.2503841943561154e-15-2.633408335410424e-16j)
1440,(4.498930463187078e-15-1.555157358810281e-16j)
1441,(1.1378560122544984e-15+7.099714740600485e-17j)
1442,(1.48201310458455e-15-2.2410732142279307e-16j)
1443,(-1.360262863880501e-15-3.247694484843734e-17j)
1444,(1.4088662760436912e-15+1.7721779074317368e-16j)
1445,(1.2663431388885015e-15-1.6512908471090072e-16j)
1446,(-2.222881371724992e-15-7.129499377896284e-17j)
1447,(-5.616754970752467e-15-5.75874447017576e-17j)
1448,(-6.5696471165666765e-15+2.905248468673405e-18j)
1449,(-5.267191319312282e-15-1.0485580178059325e-16j)
1450,(-2.704649150525919e-15+1.5135405803176529e-16j)
1451,(2.9084654155447082e-15-4.345431599878887e-16j)
1452,(1.0411465151524278e-15-1.700274808365317e-16j)
1453,(-1.4696999618428432e-15-4.2747230399385397e-16j)
1454,(-2.815811672955656e-15-3.776218798349806e-16j)
1455,(1.0244452378158135e-14+2.5571093763196987e-16j)
1456,(-6.6534760998549e-16+4.81015089806918e-16j)
1457,(-9.795422499365939e-16-6.764432778960926e-17j)
1458,(2.0142752854670646e-15+2.774072918148895e-16j)
