,0
604,-32.67073245793975
605,-32.670182338975465
606,-32.662280727604355
607,-32.66003139685505
608,-32.656513643908895
609,-32.654011380380595
610,-32.64889041722648
611,-32.6434090224387
612,-32.641782850494884
613,-32.6341633922642
614,-32.63198717736228
615,-32.629788248359404
616,-32.627956882834006
617,-32.62340599404944
618,-32.62128876243813
619,-32.62005548924765
620,-32.61212868096887
621,-32.608939063429155
622,-32.6066300489527
623,-32.59692906935451
624,-32.591780394501185
625,-32.59112199350113
626,-32.58363673271669
627,-32.58336318151871
628,-32.577160029109045
629,-32.57558616496277
630,-32.56648489639927
631,-32.556827952747106
632,-32.55283355869802
633,-32.54687103549375
634,-32.54241224386912
635,-32.540537429549566
636,-32.5390756841245
637,-32.53781456396007
638,-32.52833038101853
639,-32.51890898659974
640,-32.51835409137275
641,-32.51803989730029
642,-32.51137148292211
643,-32.504068987615604
644,-32.50386649800995
645,-32.50155485217129
646,-32.498451321584795
647,-32.4978755427094
648,-32.49152515190557
649,-32.48667326264651
650,-32.48577465756839
651,-32.474641404118046
652,-32.47377785295565
653,-32.47225550537662
654,-32.46976029934216
655,-32.45864657018308
656,-32.45726862597769
657,-32.45465969520686
658,-32.44757279630912
659,-32.44557383970091
660,-32.44055796740312
661,-32.439535545805825
662,-32.43900234643716
663,-32.437524400972066
664,-32.43588855599779
665,-32.427077356667866
666,-32.42500897700109
667,-32.419271812755554
668,-32.41862719321772
669,-32.41271122296973
670,-32.407640691816006
671,-32.40692836556733
672,-32.40623558878135
673,-32.40548624946381
674,-32.405263587999414
675,-32.40277062526047
676,-32.39684521498716
677,-32.39088736396306
678,-32.388024385516246
679,-32.3860218072367
680,-32.383623867175565
681,-32.37718884891298
682,-32.366573558465745
683,-32.365044904873066
684,-32.36500664110151
685,-32.3594566436938
686,-32.35484025166509
687,-32.35087596794402
688,-32.348239329374664
689,-32.343994716664724
690,-32.341014600566254
691,-32.338800666496276
692,-32.338178233131735
693,-32.33095684462361
694,-32.3282309247256
695,-32.327296751813
696,-32.32657801696253
697,-32.32467564447313
698,-32.323200124040866
699,-32.322630109982136
700,-32.31635688317467
701,-32.316104141983736
702,-32.31034281713176
703,-32.30979149409108
704,-32.30621355260124
705,-32.300937278752464
706,-32.29976496078929
707,-32.29774894678297
708,-32.296453510741806
709,-32.29608702240305
710,-32.28849425188206
711,-32.285719759812615
712,-32.278905746298726
713,-32.27212181214384
714,-32.26873291995487
715,-32.26014037123233
716,-32.25833667818154
717,-32.257231956552715
718,-32.251480592865065
719,-32.24697587107542
720,-32.24563905824938
721,-32.24288998755274
722,-32.234026010819335
723,-32.23330591700888
724,-32.230844056035124
725,-32.22977268015897
726,-32.22532294314169
727,-32.224600343313504
728,-32.22456855349171
729,-32.222134926194286
730,-32.22127564519646
731,-32.21853855127832
732,-32.21667745280506
733,-32.20673741484898
734,-32.19675732570847
735,-32.19178222425703
736,-32.189354197344564
737,-32.18791918659398
738,-32.185292382867345
739,-32.184017973778104
740,-32.173899746798995
741,-32.171722473647804
742,-32.16837677346487
743,-32.16639025551084
744,-32.16631582906824
745,-32.16467196520025
746,-32.16349613427879
747,-32.16315160202829
748,-32.15909638422833
749,-32.14792264105375
750,-32.141771470311056
751,-32.14038687645119
752,-32.13790947926467
753,-32.11857667379325
754,-32.11757980536807
755,-32.10978779429466
756,-32.108898301658925
757,-32.107404755390874
758,-32.1054449424553
759,-32.10159269117395
760,-32.100128717701374
761,-32.0964970215756
762,-32.09328911598907
763,-32.09175870891347
764,-32.09118929808683
