,0
550,(-263.8931348071487-1.4485739081393047e-14j)
551,(-253.09639181566575+1.3743048720112507e-13j)
552,(-253.03593339438652+4.957997275866393e-14j)
553,(-299.25784375147174+2.3231947578520697e-13j)
554,(-205.73558100896108+1.43777134004909e-13j)
555,(-216.1231977569077-3.9106591667648134e-13j)
556,(-283.1674235495642+2.1821396089369452e-13j)
557,(-227.70155380294005-2.0421646920524605e-14j)
558,(-239.29218356999235-4.08776356289867e-15j)
559,(-268.19526634729044+2.7119518078927993e-13j)
560,(-265.51185962330203-4.4555296599764266e-14j)
561,(-247.55932065327744-5.65700198522012e-15j)
562,(-203.47048475265916-2.0872192862952943e-13j)
563,(-209.56598231973612+1.2244089830112495e-14j)
564,(-216.06681842334484+1.0999010878108125e-13j)
565,(-287.9778464893253-4.0963059346467336e-13j)
566,(-284.689736994538+2.270891442438746e-13j)
567,(-238.6729214784238-8.061672492543571e-14j)
568,(-246.35518219225077-2.493476947159004e-13j)
569,(-319.66154134139816-5.632414010797162e-14j)
570,(-209.08901606253735+2.964917002479325e-13j)
571,(-293.78196119412155-1.4972554285810006e-13j)
572,(-218.12168326718745+2.433917699609004e-13j)
573,(-219.92401792646592-3.3186927958849335e-13j)
574,(-288.72964089297056-3.9706686499480954e-13j)
575,(-286.26516446864093-4.832331161343484e-13j)
576,(-271.61350543991153-1.9509411387319129e-13j)
577,(-267.39100998427-2.7382444901454444e-13j)
578,(-307.3747781178454-6.122160974156377e-14j)
579,(-296.29558663957437-1.0324846303031235e-14j)
580,(-228.8168657070867-2.288967706936346e-13j)
581,(-235.61639039411736-1.1374523285842048e-13j)
582,(-273.0207666559716+1.1080710488928998e-13j)
583,(-267.0563589123409+8.976330827066548e-14j)
584,(-250.81479945045703+2.122837666165167e-14j)
585,(-243.42449521942194-4.866189922149751e-14j)
586,(-239.87800270201427-5.112805526849102e-14j)
587,(-207.08355765172098+1.7514410991272652e-14j)
588,(-288.07234785828257+3.489554743632811e-13j)
589,(-286.3276484773524+4.149211038477779e-13j)
590,(-282.52015251431163+4.2005723274529713e-13j)
591,(-220.9900616216762-1.5705083322768143e-13j)
592,(-229.09405794654327+2.6608794897835996e-13j)
593,(-233.80703714058885+1.1631364535448035e-13j)
594,(-242.1420703194224+1.0920895991594121e-13j)
595,(-244.3654888904843-6.966210690096468e-15j)
596,(-254.67493568567673+1.1329801268877435e-13j)
597,(-251.82343954338248+5.0783121331072305e-14j)
598,(-300.21575008319326+1.0549802757741924e-13j)
599,(-295.1698430697152-5.0720139507797645e-14j)
600,(-287.3949553198971-2.1031271886681984e-13j)
601,(-279.9512092786152+1.5209202799386885e-13j)
602,(-248.38002252129206+8.196058701767609e-14j)
603,(-324.1221861446771-1.7009678496533252e-14j)
604,(-311.4801898882206+2.1139954934442282e-13j)
605,(-306.7109683627345-1.6847956252119815e-13j)
606,(-295.959151621084+1.1774089252039395e-13j)
607,(-206.4734765538818-2.0405176975986294e-13j)
608,(-211.8346044449551-3.237478872245546e-13j)
609,(-288.2810097608915-2.763455678197502e-13j)
610,(-220.78049959565732+1.196939055534854e-14j)
611,(-228.119872056649-1.5033151300095542e-13j)
612,(-233.0069785371597-4.26659758945528e-14j)
613,(-262.94154499849486-6.587097961207577e-13j)
614,(-240.6706725644436+6.280415167664876e-14j)
615,(-245.7965340112979+2.5495939785327276e-13j)
616,(-298.9683881874719+1.4617144960089594e-12j)
617,(-297.7320000031035-8.255327898450196e-13j)
618,(-211.99800728682436-1.3968204476714224e-13j)
619,(-220.4462477081316+1.3681642308531316e-13j)
620,(-272.41299128011315+1.3996133170400712e-13j)
621,(-266.8598584028483+2.429704036332587e-13j)
622,(-227.6738537290289+5.542349632830256e-14j)
623,(-248.0371306531396-6.477703499040816e-13j)
624,(-249.23246134357123+6.545359149414472e-13j)
625,(-313.8021900072158-9.797980429482312e-13j)
626,(-305.2205206362618+1.775605907215423e-12j)
627,(-207.52546111015693-2.5184346184781963e-13j)
628,(-221.32201011734497-2.6242086459506845e-13j)
629,(-223.9954686296592+2.4992270397686792e-14j)
630,(-239.14811873182188+2.7628852993138347e-13j)
631,(-240.748767057623-7.007944333935969e-14j)
632,(-251.45756900430246+1.191571966995664e-13j)
633,(-253.20115318388673+2.843038186921333e-14j)
634,(-263.34378469693394+1.3537040422392953e-12j)
635,(-260.3444690067022-1.453239044911669e-13j)
636,(-315.75593355884234+1.0908416126853178e-13j)
637,(-305.64765606999316+1.1689960716250965e-13j)
638,(-212.99476153480458-1.8818505854639106e-13j)
639,(-296.618198727274-2.1077353420246286e-13j)
640,(-292.0533176400568+2.6716589224900607e-13j)
641,(-217.62683318221386-1.6852824611231652e-13j)
642,(-225.26733002661706-9.032564994630959e-14j)
643,(-281.2164304144193-1.228640342756444e-13j)
644,(-270.34410728377173+1.656765925268923e-13j)
645,(-236.0698057255832-2.9471233584123246e-13j)
646,(-259.9488074580542-4.325393484966398e-14j)
647,(-240.24406189560074-2.294890163734918e-13j)
648,(-245.96307473817123-2.0025707507358015e-13j)
649,(-203.8254681197115-4.973799150320701e-14j)
650,(-206.60244216967908+4.0673393053128715e-14j)
651,(-294.46452342129555+7.763355799946734e-14j)
652,(-219.30923591162545+4.586763135010556e-13j)
653,(-222.03323544423313-8.385986663179082e-14j)
654,(-229.46881084758533-1.6743030022961332e-13j)
655,(-231.1033572109454+2.8364497240450064e-13j)
656,(-275.9473130569938-2.2583501521296381e-13j)
657,(-268.10324817544046+1.8836782316160633e-14j)
658,(-262.61064280858363-1.3029177320140527e-13j)
659,(-253.347030669881-1.4088692525824712e-13j)
660,(-309.2976036771117+1.4297772355842721e-13j)
661,(-203.01810244729458-1.4475408039782746e-13j)
662,(-230.42380665742192+2.391864047233525e-14j)
663,(-282.36648074104653+5.344348679364105e-13j)
664,(-281.8658010803256-9.135287810300448e-13j)
665,(-242.693860887686+1.1311909078553425e-13j)
666,(-271.29929717858937-1.8726034892403583e-13j)
667,(-266.35780644962773+3.412256287270751e-14j)
668,(-247.91861328782275+5.120071278682337e-14j)
669,(-294.53678584993185+2.5747806664533357e-13j)
670,(-291.1532210770849-1.0452627721820268e-13j)
671,(-275.32359499729637-5.809483200908797e-13j)
672,(-219.79485869266813+1.9972746757100648e-13j)
673,(-221.4252131190328+3.9787904901686384e-14j)
674,(-227.4861186495297-2.789624055812849e-14j)
675,(-259.445677930906-7.581210773266861e-14j)
676,(-317.7530979326484-1.3593219018288828e-14j)
677,(-306.3202120679605-6.475642510328133e-14j)
678,(-207.15710730313506-1.0306364118999565e-13j)
679,(-283.25619133932594+3.6183238964318473e-13j)
680,(-222.9953631785337-2.6374582296139967e-13j)
681,(-275.81458571700216-6.234507924717103e-13j)
682,(-233.04535688008212-1.3112864510800125e-13j)
683,(-271.3153631464896+5.262898649012531e-15j)
684,(-260.9584864032864-1.0772091633883586e-13j)
685,(-206.83522055985304-7.465275163762239e-14j)
686,(-306.3003577709234+2.7538107448578966e-13j)
687,(-296.48935016528344-2.932769669436762e-13j)
688,(-292.1624533283625-2.0955073887823565e-13j)
689,(-222.33058756590094-1.3398407768933124e-13j)
690,(-224.95105192979014+1.712731123516161e-13j)
691,(-259.2561927854461+1.101403955838205e-16j)
692,(-263.81622988237723-5.277478762622936e-14j)
693,(-251.07953247029144-4.14192042357083e-15j)
694,(-318.7606485888138+7.315072870696421e-14j)
695,(-217.96560303080423-9.501092787085284e-14j)
696,(-222.25973438293377-2.8816577657315354e-13j)
697,(-229.70264025920284+5.91602688151528e-14j)
698,(-294.0209119151276+1.7461263838619236e-13j)
699,(-316.45352187025696+1.9381198035350877e-13j)
700,(-313.86800969707946+1.6780632038811646e-15j)
701,(-309.9836347249354+1.127035158791879e-13j)
702,(-207.8708061883578-7.016219578151823e-14j)
703,(-214.93842111255458-2.5335892021841197e-13j)
704,(-293.1331295148533+2.649831835192904e-13j)
705,(-290.74446389759373-3.6077608269617466e-13j)
706,(-224.88170687457549+1.0561733226531278e-13j)
707,(-230.83151406403036+9.977003175127951e-14j)
708,(-272.59713563223426+1.0615252952294094e-13j)
709,(-256.5636788840633-2.2612112900298416e-14j)
710,(-309.3949421860985+2.8421709430404007e-13j)
711,(-207.35124088760315-2.1719216621246135e-13j)
712,(-294.72706975187947+3.9740168770999853e-13j)
713,(-216.10600634626414+1.3703771115190971e-15j)
714,(-286.4743946506469+1.300971841396216e-13j)
715,(-225.6495874749587-8.857695080459251e-14j)
716,(-228.6620157945372+4.620377934578115e-13j)
717,(-229.12206859279797-1.0757052390478936e-12j)
718,(-266.79459737043965+1.9875555279894835e-13j)
719,(-242.27673614567152+4.057477076803283e-14j)
720,(-258.5440361417799-1.0038602982424154e-13j)
721,(-210.59120527384823-2.9053888292828853e-13j)
722,(-294.57913861911845-3.540564176536464e-13j)
723,(-217.80705403258065-4.4701664146757586e-14j)
724,(-222.64988971923992+1.1596363225862823e-13j)
725,(-226.84063127909934+1.764041815433121e-13j)
726,(-278.10918684942203-1.2985303916696062e-13j)
727,(-272.420213588789+8.415236202500461e-13j)
728,(-270.43752822180653-5.968074548284439e-13j)
729,(-234.61900029648515+2.301439515644253e-14j)
730,(-247.17655563348052-3.810571332816089e-14j)
731,(-249.3053481588985+6.053299529526115e-14j)
732,(-310.2864206836137+1.4210854715202004e-13j)
733,(-209.3144316997293-3.2556350882789675e-13j)
734,(-210.36250747135148+5.496728984088601e-13j)
735,(-297.0626373425478-2.0739978426618665e-13j)
736,(-289.8427789065903+1.113272980461795e-13j)
737,(-223.90878890072636-1.1862886790087704e-13j)
738,(-227.7808023992491+1.4673975071938283e-14j)
739,(-240.49116763178003-4.278303081837598e-13j)
740,(-242.8483776946078+1.0243460134518608e-13j)
741,(-271.1775924710623-1.40329915623215e-13j)
742,(-253.50619378852693-1.147170510807985e-13j)
743,(-292.888286568407+1.0962581337560792e-14j)
744,(-204.20710257500284-2.3673761833448724e-13j)
745,(-283.3548839912958+4.7471861107743283e-14j)
746,(-213.29636137005394-1.2966339772075382e-13j)
747,(-273.5818399296659+4.637305977157438e-13j)
748,(-225.96558041428503-1.0451703261198816e-13j)
749,(-262.65448926116386+6.573018525425055e-14j)
750,(-239.9717339652058-4.967933049813045e-13j)
751,(-247.01820825930147-2.3957020938139045e-14j)
752,(-256.4363800270477+5.23291625855787e-13j)
753,(-254.46064336501587-3.926020786022534e-13j)
754,(-214.6491949555888-1.5982297292356332e-13j)
755,(-218.05089874559027+3.278921325750909e-13j)
756,(-288.87256222642657-7.282995534511164e-15j)
757,(-228.5136397669497-1.371532040177462e-13j)
758,(-278.11033636716485-2.4793391235445395e-13j)
759,(-274.3469503112865+3.2772531307394634e-13j)
760,(-243.60859753638226+2.5517846853140685e-14j)
761,(-264.7526958005611-1.0343276716955533e-13j)
762,(-254.3941960009292-4.059048512300809e-14j)
763,(-210.70889596391794+2.516766152329366e-13j)
764,(-221.38775067794086+3.0080235671995767e-13j)
765,(-230.33644410625817-2.99919726756412e-14j)
766,(-240.85505566709148+2.6863419644002117e-14j)
767,(-244.97776626451684-7.868731206344482e-14j)
768,(-256.2734487311677+2.0451999262938796e-13j)
769,(-250.7145584064153-7.648189215166451e-14j)
770,(-215.15235112902954+1.636989896874401e-13j)
771,(-293.85277020930187-5.052005750172644e-14j)
772,(-286.4806521401801-2.125501180011695e-14j)
773,(-279.80344805931696+1.810108958777846e-13j)
774,(-274.0577981771588+6.602381046707383e-13j)
775,(-272.49383233207-2.989643658447569e-13j)
776,(-243.31758880691902+1.7485355244688887e-13j)
777,(-248.02359655733062+1.6259552323797737e-14j)
778,(-259.2842014848264+5.251745773795218e-13j)
779,(-211.44675758031104-9.78872818394901e-14j)
780,(-296.58724935270334+3.0333354457311156e-13j)
781,(-215.82135972552774+3.332511198820536e-13j)
782,(-291.88316038000147-1.1717953753994107e-13j)
783,(-288.7430871635586-1.4219362549163227e-13j)
784,(-226.37398347937776-9.661710255697571e-14j)
785,(-230.847566469489-9.771205591171589e-14j)
786,(-233.47450607639797+1.6341962473734406e-13j)
787,(-274.2485910650274+1.7300541399145518e-13j)
788,(-241.53757014239216+2.2915328278668505e-13j)
789,(-243.5342007665535-1.8481496947722965e-13j)
790,(-248.11149128359912-2.14496839247067e-14j)
791,(-251.22942082784354+2.6119302732437217e-13j)
792,(-265.7963019145871-2.156192124711893e-13j)
793,(-263.68111599219327+2.5025112401805574e-13j)
794,(-300.30030617351287-2.8421709430404007e-13j)
795,(-286.40704276179565-5.094338529579877e-13j)
796,(-217.97141286846846+1.8086196602333492e-13j)
797,(-219.08904083989285+5.472111926417086e-14j)
798,(-274.29015973036485-1.9304088540466814e-13j)
799,(-225.54160081160575-3.473293207376611e-14j)
800,(-228.45705689323867-4.258569719364561e-14j)
801,(-266.5381263197058+1.4962221123168053e-13j)
802,(-247.33194207052003-3.3566698474227946e-14j)
803,(-255.32668608773335+5.522379040970698e-15j)
804,(-260.6820947375986+7.09474953963092e-14j)
805,(-210.76374045277566+1.4670072387652266e-13j)
806,(-286.3145177892477+6.010554169436099e-13j)
807,(-278.77306016395016-7.751326752670062e-14j)
808,(-277.794169510888-5.868104088935949e-14j)
809,(-223.36773176580004+2.6477070590965294e-13j)
810,(-266.7211555921272+8.268908469238665e-14j)
811,(-249.23111863130342-1.1461853156859144e-13j)
812,(-241.6559459228136-1.4757361434078444e-14j)
813,(-242.86045935638654+1.2393283597417266e-15j)
814,(-318.46223517947806-3.0689407655201994e-13j)
815,(-303.1369065057012-9.395979245234264e-14j)
816,(-204.82536088012967-1.7422143096750851e-13j)
817,(-297.10146118362564+4.906382635124415e-14j)
818,(-208.36446705138434+2.182975120834899e-13j)
819,(-217.54830912108318-2.5518022047238017e-13j)
820,(-219.87219696120036+7.4255895600765e-14j)
821,(-227.68157062995616-1.3570354061094756e-13j)
822,(-250.5338417895794-7.176716259929623e-14j)
823,(-244.3291181102617-2.2076387863329653e-13j)
824,(-245.9537842865002+2.2590047775150638e-14j)
825,(-285.5441782630684+2.0402662374885372e-13j)
826,(-282.03520631801234+2.650966990237114e-13j)
827,(-271.56158571912533+3.3510950197328205e-13j)
828,(-269.96091973056986-1.6736872309736006e-14j)
829,(-227.24355843240625+3.3904009938682157e-13j)
830,(-230.05906100844604-7.692424270050683e-14j)
831,(-246.03518267284028+2.5132673369954236e-14j)
832,(-329.6567221571354+1.1322899369750215e-15j)
833,(-211.3259292190713+1.5338553923220863e-13j)
834,(-308.19627027620083+3.2131755683193836e-13j)
835,(-306.617655666478-3.1280124911810895e-14j)
836,(-221.03891490521252+2.674023086721782e-13j)
837,(-295.8147310439144-2.1142530122692584e-13j)
838,(-248.4359802696702-3.104554032447904e-13j)
839,(-256.13926687474105+8.945417484750852e-14j)
840,(-261.3514473992755-5.012244002616875e-14j)
841,(-205.53890495025382-9.280808543551955e-14j)
842,(-308.92570535486425-9.019517535917063e-13j)
843,(-210.82020379753467+2.6206534557144455e-14j)
844,(-213.48589608434375-1.3891058531487172e-13j)
845,(-293.54066993654516-2.4056547671437773e-13j)
846,(-287.5293641178896-6.966000300260888e-13j)
847,(-230.31448677590754+6.765165914071396e-14j)
848,(-281.74125685511024+3.9369823366373637e-13j)
849,(-238.01005070803504+2.515438126256132e-14j)
850,(-244.1160090162206-1.1831904187885247e-14j)
851,(-261.96629264316977+4.549433469100369e-14j)
852,(-213.26235944860082-3.197442310920451e-14j)
853,(-298.8413545801428-1.7124259931145052e-14j)
854,(-223.87839969023304+3.3332838717798994e-13j)
855,(-230.40593707134244+1.511163577546086e-13j)
856,(-287.75317574880404+3.1006690783964564e-13j)
857,(-282.3459234319813+1.430778124970204e-13j)
858,(-248.49265710032986-5.817485259274233e-14j)
859,(-274.3945115872717-7.133459223587882e-14j)
860,(-266.8028840189083+7.123764321625997e-13j)
861,(-330.0635845714302-2.937133500822975e-14j)
862,(-324.57337675393927+1.4423974150112813e-13j)
863,(-314.7745496352337+3.139172971211967e-13j)
864,(-198.4136084133678+7.917145606048051e-14j)
865,(-204.91234097204216+1.0866059643407667e-14j)
866,(-304.1618692729389-1.88211947479886e-13j)
867,(-302.9131623685043+3.345332904620147e-14j)
868,(-298.5499098166433+1.629685860298651e-13j)
869,(-296.28119999978986+7.006675942567511e-15j)
870,(-235.2112043230189+6.643957551341773e-14j)
871,(-279.2953864660919+5.140367444769364e-13j)
872,(-266.6598560391927-1.4535951119065452e-13j)
873,(-252.6096438219838+1.013672104028712e-13j)
874,(-304.1676985677061+1.7291331384330922e-13j)
875,(-205.78305153076536-3.357285478251053e-13j)
876,(-294.7039679266414-1.7468918470061307e-13j)
877,(-289.10164430908276+5.10708939337823e-14j)
878,(-212.8059261759128+4.813261235338733e-14j)
879,(-276.86522200587723+1.8242929920204047e-13j)
880,(-224.1025014142472+5.5014995758279785e-14j)
881,(-227.20405164047273-1.9957247541270958e-13j)
882,(-233.75189368957714+6.124292569892914e-14j)
883,(-254.66099940608825+2.3223661646626883e-13j)
884,(-242.58688289455088+8.728055926970987e-14j)
885,(-244.26513431834294+3.435207987623475e-14j)
886,(-245.92666903991227-1.2093042824915145e-13j)
887,(-299.5520772386683-4.618527782440651e-14j)
888,(-288.05929402343537-1.6056484926906148e-13j)
889,(-210.5643636906399-1.821848568764602e-13j)
890,(-272.9065332852398-1.049881301713208e-13j)
891,(-259.0409183892675-1.7890020741211186e-13j)
892,(-255.79637695883244-3.7201813758452883e-16j)
893,(-229.41731431674702+2.9879279549845673e-14j)
894,(-246.95040099183157-4.283409546874078e-14j)
895,(-245.20527975851965+2.9823050459100605e-13j)
896,(-203.8658891072977-6.607519301503307e-14j)
897,(-298.14016540467856-1.7704192184580892e-14j)
898,(-288.64613394292655-1.9430601914937953e-15j)
899,(-214.32424248840326-7.869785490059022e-14j)
900,(-282.8495062025959-3.0459479423605803e-13j)
901,(-218.19268113464406+6.179072080887196e-14j)
902,(-221.6443343907912+2.2780588082236965e-13j)
903,(-276.1110906379879-2.0359172078485696e-13j)
904,(-266.7541558210913-1.198634979517797e-13j)
905,(-240.76311395705073+3.676357152227116e-17j)
906,(-261.626866557213+2.080287912165971e-14j)
907,(-255.98052192086652+1.2078425711752866e-12j)
908,(-251.1054444035627-2.8706384206650993e-13j)
909,(-249.02817621667012-3.170327184672101e-14j)
910,(-248.0365675723743+1.4012399288575027e-13j)
911,(-299.9902126666785-2.5579538487363607e-13j)
912,(-283.3106561872846+1.8055684310399712e-13j)
913,(-279.03664166887603-2.3342438816455156e-13j)
914,(-248.24010595635508-1.3880673234111524e-13j)
915,(-244.10428857765487+4.3311363552761357e-13j)
916,(-204.34723854362917+1.770829129376982e-13j)
917,(-288.6836543692932-1.2567057006532462e-13j)
918,(-212.63074578918634+2.762012294440897e-13j)
919,(-219.8600422274642-2.1956245986211303e-13j)
920,(-267.34329697058473+3.404686820341694e-13j)
921,(-225.14431929774258+2.1555804555966638e-13j)
922,(-234.54433849423395-6.683608374957362e-13j)
923,(-245.2747718054843+1.598579317022094e-13j)
924,(-247.60287429519232-1.1111110275210455e-13j)
925,(-310.17731155878187+7.815970093361102e-14j)
926,(-208.3833413111423+2.3462005532371255e-15j)
927,(-290.56688461875+1.9914582425061736e-13j)
928,(-287.4548001884648-4.5024545479417386e-13j)
929,(-219.13539563629223-3.0804248816889042e-15j)
930,(-222.84107441991455-1.7836194479091842e-13j)
931,(-253.012133634337+8.217381734244543e-14j)
932,(-311.62051799303055-1.0803442607916345e-13j)
933,(-198.63763252284707+4.088045071261931e-14j)
934,(-301.2958691960514+1.8048738891651315e-13j)
935,(-296.81192699142343-1.8961165250752637e-13j)
936,(-205.84925306515234+2.5977516408155263e-13j)
937,(-283.6776329369979+4.820406008569821e-13j)
938,(-212.38347698715583+2.9622934385238593e-13j)
939,(-226.77748644630694+4.353393680371466e-14j)
940,(-256.3202165267729+2.2721318510444862e-14j)
941,(-216.55228143802287-2.0039477761608773e-13j)
942,(-298.71303635032854-3.9182202351092985e-13j)
943,(-296.90707813796917+6.306129945780956e-13j)
944,(-235.7063710892269+6.404063543659883e-14j)
945,(-267.8816086257422+3.648274854293239e-14j)
946,(-263.8473237146102-2.2694138072335975e-13j)
947,(-253.55022406361175+2.7683226173055902e-14j)
948,(-258.20891606321027+6.41512424432773e-13j)
949,(-257.5824825322908-2.883276359494071e-13j)
950,(-297.4797061144508-2.64378750241289e-13j)
951,(-295.23401903227125+2.885460692779188e-13j)
952,(-214.59221384007023-1.7789638924433864e-13j)
953,(-289.2942310551547-2.2256267139641136e-13j)
954,(-278.27334779456356+8.369124902502268e-14j)
955,(-237.3252083691331+2.287847799036208e-13j)
956,(-251.6083752366848+7.197105566002955e-17j)
957,(-254.8923971263483-2.449305880026203e-13j)
958,(-259.6958160018242+5.906733588746247e-14j)
959,(-200.73782063866025+1.749842592814736e-13j)
960,(-302.98760748568714+5.056866940244859e-13j)
961,(-211.24524146065013-2.0359559506915074e-13j)
962,(-293.86029778626425+1.1174341671205685e-12j)
963,(-291.5055102105843-8.598695541208142e-13j)
964,(-224.27158664533428+2.366411726013934e-13j)
965,(-226.25761197848215-2.974798938535336e-14j)
966,(-237.7366940663083-4.9956305626042613e-14j)
967,(-243.4872287091242-6.039370097181253e-13j)
968,(-275.35713963470903-2.80460811490712e-13j)
969,(-266.105940881451-2.1350552983017847e-13j)
970,(-319.40637268901963+1.2555289072722839e-14j)
971,(-308.90121732441605-3.9467661971145924e-13j)
972,(-307.70538973733755+3.53738220520978e-14j)
973,(-218.38737869266052+2.0045850138135677e-13j)
974,(-299.8218392690228+2.895279973360652e-13j)
975,(-233.73825509318223-8.579113677483567e-15j)
976,(-293.927291891941+2.1699883302566387e-13j)
977,(-290.40649944059504-2.0034175724521979e-13j)
978,(-284.3762265167206+3.948172882970199e-13j)
979,(-241.09525338200018+1.3918407218728006e-13j)
980,(-272.15978389188314+7.573183679594554e-14j)
981,(-253.199937957041-2.5754285836358956e-13j)
982,(-265.9636278827046+2.417049253631274e-13j)
983,(-257.38447930885366+9.690514862485646e-13j)
984,(-259.1039956957565-1.0321816845128742e-12j)
985,(-207.47524899703828-4.973799150320701e-14j)
986,(-256.767101927553-1.7057083274911933e-13j)
987,(-240.89584021803012-1.3192186606510878e-13j)
988,(-301.7525308832768+2.7663458127974388e-14j)
989,(-214.0892602331215-7.864656311665921e-13j)
990,(-218.6089900452965-3.86422145832988e-13j)
991,(-238.85756588095214+1.2359186995544212e-13j)
992,(-241.08249762746775+9.572890190495745e-14j)
993,(-244.45157396244142-4.7176895398126037e-14j)
994,(-251.25778779171966-2.9286425782698836e-14j)
995,(-256.2104748013864+1.0187784077255387e-14j)
996,(-261.87555731093494+2.073967175392205e-14j)
997,(-313.30177418136884-2.6544257107085757e-14j)
998,(-224.75734218308196-2.705094807000268e-13j)
999,(-288.07802056500003+4.570965681225097e-14j)
1000,(-241.29927860208775-8.609258892088285e-14j)
1001,(-244.40902116480575+8.91591400531427e-14j)
1002,(-252.0646094886365+1.303148124542468e-13j)
1003,(-278.19786826313043-1.0437863074225317e-13j)
1004,(-256.12168403993843-2.3914732080935188e-14j)
1005,(-267.3105139110814+9.875958420183328e-14j)
1006,(-321.01584102406827-9.41742792629946e-15j)
1007,(-304.7251993418303-2.4094468585391675e-13j)
1008,(-227.6418348628065-3.7866620223552605e-13j)
1009,(-228.60784506329853-8.623937849186457e-13j)
1010,(-239.70384525148256-3.175130330356639e-14j)
1011,(-280.8303290533732-9.78645864093194e-15j)
1012,(-276.1730277661621+6.402403919476762e-14j)
1013,(-249.42440195805844+6.401730910263605e-13j)
1014,(-252.51301598297283-1.978093876298097e-12j)
1015,(-269.4224659659376+5.950305719281324e-14j)
1016,(-261.29159382702323+1.1147696251671784e-12j)
1017,(-311.47893909902746-2.2737367544323206e-13j)
1018,(-295.6509293168674+8.405487916619405e-14j)
1019,(-293.62379751261284-1.2655179310092853e-13j)
1020,(-219.67564170081374-4.2548584507714517e-13j)
1021,(-228.13456325537467-1.4014584535760185e-13j)
1022,(-272.3716683321488-1.665018319157994e-13j)
1023,(-269.07329352320966+1.7748365012980594e-13j)
1024,(-254.8236562250701+5.965279317770242e-14j)
1025,(-257.1610124962354-1.319801381662991e-14j)
1026,(-292.5464336989614-2.066607690346496e-14j)
1027,(-223.02352027986865-1.8207529016632343e-13j)
1028,(-279.93565351139597+3.189702502855713e-13j)
1029,(-274.7739717889975-2.1836992024955205e-14j)
1030,(-271.3454168147414-9.28350227801992e-13j)
1031,(-228.15452196524228-6.562073914300604e-14j)
1032,(-266.9542043085557+7.020027371982324e-13j)
1033,(-248.23586970250952+6.683847099048728e-14j)
1034,(-244.13301850771762-6.633596986627348e-14j)
1035,(-314.28433276908163+1.2673753425673941e-13j)
1036,(-221.43833868623162-9.442649666936055e-15j)
1037,(-279.59231386431134+4.3086672713742764e-14j)
1038,(-226.29554741959038+4.371648975323915e-13j)
1039,(-231.1993269507421-3.572152024741347e-13j)
1040,(-233.76880363149328+1.55256408561431e-13j)
1041,(-265.3041352919913+3.3536936638649077e-14j)
1042,(-307.3801513764653-1.727928137679863e-13j)
1043,(-212.22237265106932-1.9028991675257651e-13j)
1044,(-301.22658590895367-1.6612781405002355e-13j)
1045,(-223.69757393226996-3.438667769942254e-13j)
1046,(-282.34777907446556-5.471681151857865e-13j)
1047,(-230.3292819707988+9.700708040978914e-14j)
1048,(-231.9817988639198-2.648410811165902e-13j)
1049,(-210.58629208944842-4.618527782440651e-13j)
1050,(-304.7995805822857+1.856651286053871e-13j)
1051,(-220.9283903587982-2.1133797068753707e-13j)
1052,(-292.357938355835+3.147540814509895e-13j)
1053,(-232.70055154936372+1.2085108590888508e-13j)
1054,(-288.9000548455739+3.667055687792068e-14j)
1055,(-262.85935843445526+2.1372411555921324e-13j)
1056,(-211.64314138898175-3.8165956102151625e-13j)
1057,(-213.908349273577+1.0155058665494587e-13j)
1058,(-232.776080538561+9.642289214324553e-15j)
1059,(-233.70638113759406+3.998914076322236e-15j)
1060,(-237.8874502679275-1.6370841389935709e-13j)
1061,(-270.1612320514036+5.5058297630815777e-14j)
1062,(-260.68970752611574+3.2939816685139956e-13j)
1063,(-214.29363284166615+1.8690175452761293e-13j)
1064,(-293.0248344225378+5.702634080439353e-13j)
1065,(-223.47343957396757+2.130053144867022e-13j)
1066,(-235.69866971447402-1.4583662228395307e-13j)
1067,(-277.94515002904654+8.624195052616789e-14j)
1068,(-245.00475161897714-1.8333713234644773e-15j)
1069,(-247.14518157151366+3.9810224872552927e-13j)
1070,(-302.56067064808076-3.8761508647773644e-13j)
1071,(-294.89337379518395-8.422653367144979e-14j)
1072,(-206.37267478334604+1.3657811386103786e-13j)
1073,(-285.16597350829295-5.048897552890983e-13j)
1074,(-220.22342258714005+3.3552873759519243e-13j)
1075,(-270.40705903080476+7.190319874913081e-14j)
1076,(-268.74204279664394+1.180523356938106e-14j)
1077,(-231.68441028552675+2.4302953267164893e-13j)
1078,(-240.82838198410366-1.209092672872226e-14j)
1079,(-246.3248397980367-2.506326719014308e-14j)
1080,(-253.6213689612521-9.246155579838362e-17j)
1081,(-294.1690305910261+6.646808715208392e-14j)
1082,(-280.46174517639616-2.1287799603490994e-13j)
1083,(-275.1364490528158-4.816253054553496e-14j)
1084,(-233.16894163279804+1.137098236720847e-13j)
1085,(-237.68064225324503+1.5264178869450794e-13j)
1086,(-258.2398621984042-7.505002874162036e-15j)
1087,(-255.89208284028547+2.198371414701841e-14j)
1088,(-205.63656963740382+6.988610381210799e-14j)
1089,(-290.35429249286847-8.005833796644044e-14j)
1090,(-284.45653001715664+4.922709426686858e-14j)
1091,(-223.69807693053758+1.0176340533079236e-13j)
1092,(-233.9154559718057-1.0315722119968239e-13j)
1093,(-256.5960320998016-1.1402017658099527e-13j)
1094,(-246.17475061345678+4.996734298858452e-13j)
1095,(-313.9436218163478-5.684341886080802e-14j)
